# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 08:18:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/survival/survival-202604291618-4-55e6ab.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/survival/survival-profile-202604291618-4-21e7f6.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
# Adaptation terminated
# Step size = 0.550665
# Diagonal elements of inverse mass matrix:
# 0.00497654, 0.0141734, 0.0494589, 0.0797151, 0.116376, 0.61808, 0.0121066
-849.69862,0.83118899,0.55066524,3,7,0,854.03881,-1.6038233,-1.5513269,-1.6219282,-1.3962501,-0.62451087,-0.69745056,-0.81131371,0.44427404
-851.43612,0.58747718,0.55066524,3,7,0,858.26289,-1.6908555,-1.3106474,-1.6385683,-1.7414273,-0.91604613,-1.9204178,-0.98482352,0.37350514
-853.77718,0.94526593,0.55066524,2,7,0,856.13588,-1.5809087,-1.2687231,-1.2528062,-1.7556688,-0.17208207,-0.54487834,-0.9250773,0.39650077
-854.00606,0.84872708,0.55066524,2,3,0,858.72548,-1.5844409,-1.5238833,-1.2939136,-1.7516431,-0.16230604,-0.9519106,-0.92412895,0.39687697
-853.31479,0.94377602,0.55066524,3,7,0,856.93839,-1.7783788,-1.3299015,-2.074373,-1.09807,-1.487403,-2.1551926,-0.76805068,0.46391651
-855.09245,0.70431371,0.55066524,3,7,0,860.18414,-1.6088117,-1.6681011,-1.4959083,-1.7728272,-0.46315667,-0.79836599,-0.95884363,0.38333591
-852.48336,1,0.55066524,3,7,0,857.71743,-1.7202998,-1.1646915,-1.8840072,-1.1494834,-1.1591642,-2.0246179,-0.78633536,0.45551102
-850.59915,0.87294438,0.55066524,2,7,0,856.49792,-1.6256739,-1.4143695,-1.5118601,-1.111082,-1.1396789,-1.3740107,-0.70668258,0.4932779
-848.22779,1,0.55066524,2,7,0,851.5167,-1.603884,-1.4003852,-1.6855306,-1.5128029,-0.74419669,-1.1921284,-0.90055143,0.40634553
-849.50027,0.9074031,0.55066524,3,7,0,850.19112,-1.5850226,-1.3995637,-1.5579556,-1.5393126,-0.79601911,-2.0246604,-0.9605963,0.38266464
-848.40022,0.93874368,0.55066524,3,7,0,851.6251,-1.616511,-1.3397727,-1.6854215,-1.4790882,-0.55196641,-1.962459,-0.866895,0.42025442
-850.80417,0.84351889,0.55066524,3,7,0,851.87629,-1.6521756,-1.2230496,-1.7950548,-1.0285413,-0.91852208,-0.32231896,-0.99352113,0.37027062
-850.98759,0.98658862,0.55066524,3,7,0,853.82923,-1.6895624,-1.5120719,-1.7872432,-1.848102,-0.63021767,-2.7476407,-0.77044268,0.46280815
-850.12184,0.97159475,0.55066524,2,7,0,852.29585,-1.6040342,-1.457492,-1.6642237,-1.7321244,-0.53339004,-2.1394316,-0.77905471,0.45883954
-852.32705,0.95863687,0.55066524,3,7,0,854.60858,-1.6213754,-1.4056863,-1.5067423,-1.9239583,-0.64380117,-0.11278855,-0.92452089,0.39672145
-853.39907,0.97913743,0.55066524,3,7,0,856.18557,-1.7686346,-1.2938086,-1.7817186,-0.76955226,-0.80913954,-2.9831942,-0.8127076,0.4436552
-849.83925,0.96494692,0.55066524,3,7,0,856.02635,-1.5827381,-1.3837828,-1.3656974,-1.4407242,-0.5449359,-0.45538697,-0.94796505,0.38752882
-851.40219,0.7506996,0.55066524,3,7,0,853.05787,-1.6654501,-1.2698506,-1.6947102,-0.95423223,-1.018243,-3.3696951,-0.84561809,0.42929194
-850.32958,0.96346531,0.55066524,3,7,0,854.27298,-1.5600318,-1.364664,-1.8518461,-1.3088885,-0.4367784,-0.5130645,-0.99358314,0.37024766
-849.42112,0.9099732,0.55066524,3,7,0,852.79384,-1.6004427,-1.4449914,-1.4747364,-1.0597985,-0.52736768,-2.0058899,-0.83982236,0.43178722
-850.89625,0.98959205,0.55066524,3,7,0,851.84563,-1.5864052,-1.2230622,-1.6368264,-1.2681492,-0.86432231,-0.24160629,-1.0538882,0.34857975
-850.17318,0.98038047,0.55066524,3,7,0,853.5146,-1.7179877,-1.5435183,-1.7319621,-1.2974286,-0.73291765,-2.879119,-0.71527143,0.48905935
-848.2969,0.95422377,0.55066524,3,7,0,851.75321,-1.6115483,-1.3380347,-1.5884414,-1.3063731,-0.79003303,-0.59954164,-0.85647527,0.42465624
-849.08735,0.93105165,0.55066524,3,7,0,850.53574,-1.7052403,-1.4301071,-1.7274661,-1.3633955,-0.91221846,-2.1865152,-0.68023684,0.50649702
-847.98145,0.99187674,0.55066524,3,7,0,850.34374,-1.6156537,-1.3576369,-1.6454485,-1.2214521,-0.68092174,-1.7174455,-0.94770678,0.38762892
-850.03461,0.79640965,0.55066524,3,7,0,854.71001,-1.6188642,-1.4559178,-1.6276775,-1.407052,-1.455852,-1.9459033,-0.81903554,0.44085664
-850.12913,0.99734406,0.55066524,3,7,0,851.79379,-1.6520345,-1.3406466,-1.6327239,-1.2284696,-0.12429334,-2.0096135,-0.92076997,0.39821231
-850.34409,0.95008287,0.55066524,3,7,0,853.29924,-1.6610096,-1.5063418,-2.0139263,-1.1597891,-1.0972221,-0.65961548,-0.74225836,0.47603764
-853.74478,0.79502067,0.55066524,3,7,0,856.45017,-1.609527,-1.7166156,-1.7654594,-1.7823635,-0.60979432,-1.9762635,-0.74599739,0.47426104
-851.24018,0.99531792,0.55066524,3,15,0,858.21746,-1.6325573,-1.1695844,-1.4396687,-1.3998792,-0.47061021,-0.20721105,-0.96911495,0.3794187
-848.62741,0.97905111,0.55066524,2,3,0,852.45447,-1.6383729,-1.4421014,-1.582163,-1.247393,-0.78389117,-0.93535685,-0.96164393,0.38226396
-848.24632,0.96578595,0.55066524,3,7,0,850.46917,-1.6801164,-1.3525632,-1.7782163,-1.4434255,-0.81233547,-2.071429,-0.84398842,0.42999211
-848.32039,0.98046928,0.55066524,3,7,0,849.49956,-1.6441006,-1.4444826,-1.7922167,-1.18368,-0.60774606,-0.9447704,-0.80204437,0.44841131
-849.38046,0.9117628,0.55066524,3,7,0,850.76018,-1.6029639,-1.3138557,-1.5924504,-1.6468991,-0.4879251,-1.826788,-0.85273393,0.42624801
-850.20518,0.88276644,0.55066524,3,7,0,852.47476,-1.7144674,-1.4728036,-1.7455191,-1.0972934,-1.2323306,-1.4195118,-0.66600599,0.51375643
-852.64058,0.84731715,0.55066524,3,7,0,854.55265,-1.560325,-1.4474734,-1.7446107,-2.0456101,-1.0874735,-1.3493517,-0.88378275,0.41321686
-851.60291,0.97209637,0.55066524,2,7,0,853.84817,-1.5914219,-1.3963548,-1.6035468,-2.039573,-0.89765163,-1.510175,-0.74609514,0.47421468
-850.77165,0.9497918,0.55066524,3,7,0,855.9755,-1.7003958,-1.2721086,-1.6754552,-0.9086816,-0.4826783,-2.5825296,-0.96588561,0.38064595
-854.14994,0.96967237,0.55066524,3,7,0,855.43652,-1.4481443,-1.3054132,-1.4470541,-1.1550464,-0.5133787,0.14300598,-1.0813734,0.33912946
-850.5112,0.99521937,0.55066524,3,7,0,857.19261,-1.6567626,-1.3436517,-1.4509946,-1.0158117,-0.49158466,-2.954464,-0.9927403,0.37055985
-848.92961,0.90584289,0.55066524,3,7,0,852.67349,-1.6331524,-1.3523227,-1.8836299,-1.5049023,-0.81485877,-0.60865221,-0.84343555,0.4302299
-848.06431,0.92180016,0.55066524,3,7,0,852.57672,-1.6558685,-1.306185,-1.5667637,-1.3954559,-0.92409902,-1.0298934,-0.87706794,0.41600086
-849.45865,0.81493889,0.55066524,3,7,0,851.76778,-1.706711,-1.4373636,-1.9560281,-1.6019154,-0.90317206,-1.838388,-0.66631288,0.51359879
-851.11996,0.73618597,0.55066524,3,7,0,856.42822,-1.7759648,-1.3496513,-1.5432401,-1.7073368,-0.66029272,-1.120685,-0.90119863,0.40608263
-849.65642,0.99846479,0.55066524,3,15,0,852.72874,-1.538351,-1.3272958,-1.3817821,-1.0940514,-0.67486482,-1.1901334,-0.89792924,0.40741244
-851.68877,0.80295401,0.55066524,3,7,0,854.23582,-1.5339947,-1.2597843,-1.7409798,-1.4653031,-0.13392027,-1.2462731,-0.92877876,0.39503585
-850.46025,0.86930101,0.55066524,2,7,0,856.62828,-1.6669474,-1.5750796,-1.7590911,-1.6871523,-0.77989533,-2.3118419,-0.81832417,0.44117036
-850.57817,0.97472752,0.55066524,3,7,0,855.13502,-1.6189697,-1.1713597,-1.5132983,-0.85666183,-0.80069227,-1.0171911,-1.0578907,0.34718735
-851.95776,0.64735022,0.55066524,3,7,0,858.45355,-1.6480287,-1.4618067,-1.6025949,-1.4732354,-0.50691994,-1.3456045,-0.63072082,0.53220804
-850.89696,1,0.55066524,2,3,0,853.26455,-1.71837,-1.5345617,-1.6698579,-1.6387995,-0.71380319,-1.1048192,-0.91173965,0.40182458
-853.10249,0.8535449,0.55066524,2,7,0,857.3645,-1.6481817,-1.1704653,-1.9979911,-1.8001781,-0.71756694,-1.274128,-0.95614868,0.38437037
-848.90038,0.99233556,0.55066524,3,7,0,855.03465,-1.6377946,-1.553682,-1.6066295,-1.1704478,-0.75242695,-1.2051936,-0.8106128,0.44458554
-851.92495,0.69413293,0.55066524,3,7,0,855.30438,-1.7449693,-1.4531077,-1.6039316,-1.9518843,-1.3093181,-0.8917881,-0.79214511,0.45287229
-851.50439,0.97023416,0.55066524,3,7,0,854.46171,-1.6348554,-1.4678456,-1.842854,-1.4235314,-0.76273189,-3.1292947,-0.65382358,0.52005351
-849.98976,1,0.55066524,3,7,0,851.9621,-1.6964826,-1.3299454,-1.5621658,-1.2352643,-0.8671508,-0.088871101,-0.85345481,0.42594084
-851.32946,0.73287161,0.55066524,3,7,0,853.33852,-1.6134318,-1.4207046,-1.6963321,-1.4149904,-0.39507286,-3.6653408,-0.83761054,0.43274331
-856.21933,0.63400349,0.55066524,2,3,0,858.9718,-1.5661908,-1.4750987,-1.6328555,-1.7184607,-0.046514061,-3.8867095,-0.89687773,0.40784106
-850.92622,0.93522086,0.55066524,3,7,0,858.73461,-1.6302136,-1.3377129,-1.9060214,-1.3777733,-1.5891252,-1.2727953,-0.78529532,0.45598502
-851.14438,0.9557909,0.55066524,3,7,0,853.61822,-1.7846953,-1.4751929,-1.796539,-1.4353896,-0.47553457,-2.4925106,-0.69912567,0.49701967
-850.50738,0.66377156,0.55066524,3,7,0,858.05603,-1.6359819,-1.3285131,-1.7047675,-1.3985624,-1.307255,-1.8208652,-0.69649575,0.49832852
-848.78956,1,0.55066524,2,3,0,850.96538,-1.7120646,-1.4423337,-1.9057926,-1.335227,-0.76447223,-1.5131004,-0.85710476,0.42438901
-850.50156,0.9819259,0.55066524,3,7,0,850.97405,-1.6648568,-1.4426085,-1.8537991,-1.1526733,-1.2823697,-1.89918,-0.6639918,0.51479228
-849.10976,0.98562834,0.55066524,3,7,0,853.87321,-1.6277283,-1.4210516,-1.4526581,-1.4833419,-0.66404723,-1.8199793,-0.77716014,0.45970967
-853.11607,0.76577091,0.55066524,3,7,0,854.89469,-1.5483219,-1.4264744,-1.6635495,-1.7980013,-0.72585007,-0.99783983,-1.0578787,0.34719153
-849.88302,0.98294568,0.55066524,3,7,0,854.94129,-1.5890443,-1.425833,-1.5936188,-1.5974082,-0.59362932,-2.4786574,-0.9187655,0.39901132
-850.74053,0.87420401,0.55066524,3,7,0,854.23249,-1.6636996,-1.3431532,-1.2533554,-0.99540025,-0.96938832,-1.2851053,-0.82781846,0.43700159
-855.84536,0.74759509,0.55066524,3,7,0,858.90458,-1.6739706,-1.3842479,-2.4447997,-1.3240127,-0.12981144,-1.2270509,-0.88989153,0.4107003
-848.80264,1,0.55066524,2,3,0,856.82649,-1.6948073,-1.4417702,-1.8903451,-1.5536615,-0.66215538,-1.8022476,-0.81896547,0.44088753
-849.15901,0.97294148,0.55066524,3,7,0,850.42641,-1.6785907,-1.4455808,-1.6530097,-1.5628453,-1.0262973,-0.69977216,-0.7196541,0.48692065
-849.50327,0.92152144,0.55066524,3,7,0,852.84823,-1.563795,-1.3233577,-1.590982,-1.0273235,-0.9522425,-2.150183,-0.97566891,0.37694013
-853.19222,0.77949248,0.55066524,3,7,0,856.59961,-1.6051572,-1.3886137,-1.572646,-1.849986,-0.095309093,-2.4738344,-0.89874076,0.40708195
-852.01727,1,0.55066524,3,7,0,855.21817,-1.6365863,-1.3251879,-1.4116003,-0.66103027,-1.2006801,-0.75149592,-0.94331244,0.38933605
-850.94058,1,0.55066524,3,7,0,853.60463,-1.596751,-1.3190452,-1.7400633,-1.7182612,-0.24506814,-1.7740968,-0.85975917,0.423264
-848.79363,0.96988266,0.55066524,2,3,0,852.30082,-1.6082977,-1.4787512,-1.5684827,-1.5209151,-0.77981254,-1.5400526,-0.89437626,0.40886254
-849.59249,0.90984397,0.55066524,3,7,0,851.08152,-1.6706923,-1.391985,-1.6059147,-1.6020626,-0.98080786,-2.5314323,-0.88622525,0.4122088
-850.23419,0.92580123,0.55066524,3,7,0,852.89552,-1.6960221,-1.2680487,-1.6923724,-0.91565131,-0.96062714,-2.2492899,-0.93237395,0.39361817
-849.84586,1,0.55066524,3,7,0,851.14549,-1.7081909,-1.2912712,-1.7029763,-0.92533008,-0.91654367,-2.2137315,-0.84902858,0.42783033
-848.69743,0.9765223,0.55066524,3,7,0,851.659,-1.6733734,-1.4346776,-1.7589552,-1.6171521,-0.638498,-2.0601154,-0.77353328,0.46138
-849.03362,0.95906252,0.55066524,3,7,0,850.15155,-1.6154289,-1.368215,-1.4529436,-1.0858486,-1.0480679,-0.64233355,-0.89071939,0.41036044
-848.99419,0.98398184,0.55066524,3,7,0,850.51609,-1.668273,-1.3912782,-1.8466536,-1.5287546,-0.48594565,-2.0538807,-0.80613957,0.44657873
-850.354,0.92876261,0.55066524,2,3,0,851.0005,-1.6301321,-1.4041935,-1.9644172,-1.6109232,-0.38196464,-2.0528915,-0.81980644,0.44051691
-852.92634,0.9807205,0.55066524,3,7,0,854.19296,-1.791623,-1.6085637,-1.7188647,-1.3488798,-1.5443571,-1.7838045,-0.58053674,0.55959792
-852.4397,1,0.55066524,3,7,0,854.45857,-1.7632778,-1.662926,-2.0198542,-1.4056933,-1.2904015,-2.0281917,-0.59226235,0.55307462
-848.41704,0.99777422,0.55066524,3,7,0,853.11937,-1.6936356,-1.3144903,-1.5403048,-1.4326465,-0.54338042,-1.1537043,-0.87698022,0.41603736
-849.37947,0.94608903,0.55066524,3,7,0,849.945,-1.6264428,-1.4288014,-1.77841,-1.0395855,-1.2013058,-2.0307242,-0.84249517,0.43063467
-850.26649,0.87603694,0.55066524,3,7,0,853.88801,-1.6117501,-1.4422242,-1.3165714,-1.3379561,-0.38695837,-0.57932427,-0.94029766,0.39051158
-849.13508,0.99792604,0.55066524,3,7,0,851.57929,-1.7022529,-1.2615456,-1.8485313,-1.1591213,-0.60160118,-1.3647797,-0.90190342,0.40579652
-850.02071,0.96481845,0.55066524,3,7,0,850.5742,-1.5786802,-1.4395472,-1.3106557,-1.2274859,-0.99312045,-1.3912265,-0.84972924,0.42753067
-848.19837,0.72409758,0.55066524,2,3,0,854.46368,-1.6422684,-1.3790571,-1.6980302,-1.3130263,-0.71356611,-0.52537923,-0.88653145,0.41208261
-855.32858,0.63614462,0.55066524,2,7,0,857.2957,-1.6447986,-1.6468861,-1.5437547,-0.79720427,-0.19977818,-2.0987125,-0.81548873,0.44242305
-851.36985,1,0.55066524,2,3,0,856.63321,-1.6226697,-1.5589342,-1.3909492,-0.94793404,-0.44459681,-1.8282426,-0.86145176,0.4225482
-851.13614,0.98064221,0.55066524,3,7,0,853.43501,-1.7059816,-1.579323,-1.4548027,-1.219236,-0.61556036,-2.1138691,-0.90506748,0.40451459
-851.77674,0.97920438,0.55066524,3,7,0,854.60397,-1.5959226,-1.5426426,-1.7500623,-1.1352207,-0.19848973,-1.4010859,-0.7970105,0.45067424
-849.66404,0.90041421,0.55066524,2,3,0,855.05542,-1.6513181,-1.3608301,-1.9084564,-0.99485591,-1.0685547,-1.9627392,-0.89572514,0.40831141
-849.67857,0.8522805,0.55066524,3,7,0,855.96847,-1.6764458,-1.5089009,-1.612332,-1.6618675,-0.63197823,-1.7838093,-0.87832639,0.41547768
-849.30124,0.98810642,0.55066524,3,7,0,851.24431,-1.6326704,-1.2677921,-1.8565849,-1.0751064,-0.85740524,-2.0744463,-0.84417398,0.42991233
-849.87495,0.93442444,0.55066524,3,7,0,852.16936,-1.7044173,-1.5573824,-1.5811637,-1.6134839,-1.0135224,-0.88107489,-0.79985111,0.44939587
-848.64265,1,0.55066524,3,7,0,850.82479,-1.6709022,-1.3439226,-1.4784402,-1.5337875,-0.93390177,-0.98977046,-0.81742479,0.44156732
-850.51274,0.93253928,0.55066524,3,7,0,852.12324,-1.6674264,-1.5389277,-1.5841604,-1.8664729,-1.0287434,-2.0015568,-0.75526452,0.46988631
-851.14854,0.93256434,0.55066524,3,7,0,854.49313,-1.7061887,-1.574629,-1.6674653,-1.7560368,-0.8877176,-2.1450003,-0.61403645,0.54116208
-853.60722,0.93210538,0.55066524,3,7,0,855.85686,-1.8355424,-1.4878169,-2.1502253,-1.3348726,-1.0610562,-2.911681,-0.70355668,0.49482225
-852.92651,0.88618997,0.55066524,2,7,0,862.9255,-1.8028177,-1.298116,-2.1321584,-1.4158161,-0.96481336,-1.857884,-0.83812369,0.43252131
-851.54876,0.91004577,0.55066524,3,7,0,858.12583,-1.5374681,-1.4152857,-1.1721459,-1.2118153,-0.6391145,-0.71384022,-1.0041294,0.36636345
-850.32715,0.98994953,0.55066524,3,7,0,853.44098,-1.626401,-1.276071,-1.5681087,-0.91160913,-0.25022773,-1.0676088,-1.0794723,0.33977478
-848.93165,0.84211089,0.55066524,3,7,0,855.74828,-1.6160262,-1.3974557,-1.83531,-1.5846406,-1.1073065,-1.6156125,-0.80125714,0.44876445
-850.18682,0.66365706,0.55066524,3,7,0,854.33877,-1.6444906,-1.3155942,-1.9320529,-1.7934781,-0.79000157,-1.6775266,-0.75515157,0.46993938
-852.54171,0.84405908,0.55066524,3,7,0,855.22179,-1.7294718,-1.3202923,-1.4222109,-1.7838878,-1.0788034,-2.5987718,-0.9089931,0.40292973
-852.40412,0.98271828,0.55066524,2,3,0,854.55869,-1.7205801,-1.2193561,-1.5560883,-1.8493481,-0.84097769,-2.6873935,-0.84520963,0.42946732
-853.04765,0.99110111,0.55066524,3,7,0,856.153,-1.7495455,-1.3000958,-1.5030545,-2.0607882,-1.0006835,-2.0537286,-0.85111433,0.42693891
-855.18847,0.85533281,0.55066524,3,7,0,859.86432,-1.6443963,-1.3702007,-1.7253499,-0.48206258,-0.87367813,-0.56555513,-1.1165747,0.3273993
-849.9823,1,0.55066524,3,7,0,856.54002,-1.5884228,-1.1872269,-1.8119657,-1.1264517,-0.79960127,-1.3997527,-0.99537133,0.36958618
-850.45257,0.95298678,0.55066524,3,7,0,852.33934,-1.6021565,-1.5194141,-1.3102333,-1.1900179,-0.78129495,-1.7914548,-0.83142399,0.4354288
-849.62656,0.91710245,0.55066524,3,7,0,854.03934,-1.7090585,-1.3750081,-1.996456,-1.3046851,-0.59803745,-0.88654343,-0.88664785,0.41203464
-851.83748,0.79963043,0.55066524,3,7,0,856.01657,-1.6288449,-1.4788283,-1.4463733,-1.8490028,-1.1472544,-2.6638594,-0.80775909,0.44585607
-852.20953,0.92468149,0.55066524,3,7,0,857.04736,-1.5170914,-1.4353387,-1.8744886,-1.0286475,-0.32322996,-0.94072791,-1.0462243,0.3512615
-848.71482,0.8360535,0.55066524,2,3,0,855.41239,-1.6063028,-1.4109096,-1.5639247,-1.2222648,-0.37022898,-0.88467441,-0.88013234,0.41472802
-849.36019,0.95701706,0.55066524,3,7,0,850.17706,-1.6082978,-1.2256413,-1.7430647,-1.2288202,-1.0371513,-1.6763699,-0.93576343,0.39228627
-848.72998,0.96267017,0.55066524,3,7,0,851.07354,-1.6087234,-1.3602424,-1.8520986,-1.2292102,-1.1186822,-1.0777829,-0.83397014,0.43432154
-853.9486,0.62580053,0.55066524,3,7,0,857.9463,-1.8388114,-1.6118281,-1.7378884,-1.6196412,-1.4710296,-1.8564103,-0.72457982,0.48452811
-850.49952,0.81554176,0.55066524,2,7,0,857.68412,-1.7495166,-1.5176097,-1.6439413,-1.5351452,-1.1777233,-1.4039582,-0.61067414,0.5429847
-852.29913,0.8930138,0.55066524,4,15,0,853.57835,-1.5768872,-1.2837997,-1.407816,-0.98872288,-1.0021351,-0.63340467,-1.1525549,0.31582882
-848.55852,0.97557721,0.55066524,3,7,0,854.49849,-1.6089347,-1.2849174,-1.6215407,-1.2250462,-0.55211076,-2.1906812,-0.90360651,0.405106
-848.68114,0.97502515,0.55066524,3,7,0,850.04331,-1.6188929,-1.4429421,-1.5308791,-1.0428136,-0.76057323,-1.9813049,-0.92154418,0.39790413
-852.17716,0.79395143,0.55066524,3,7,0,854.49243,-1.7329584,-1.3676964,-1.5530281,-1.3554004,-0.70744333,0.24437032,-0.90053814,0.40635093
-850.60205,1,0.55066524,3,7,0,854.46645,-1.6994377,-1.2420326,-1.6137433,-1.4729113,-0.62972376,-0.22517766,-0.84466315,0.42970208
-850.20138,0.98144129,0.55066524,3,7,0,854.84765,-1.5490096,-1.3322896,-1.4488153,-1.3072026,-0.62739767,-2.6430645,-0.99557218,0.36951196
-850.90221,0.85494596,0.55066524,3,7,0,854.77384,-1.7423249,-1.4486164,-1.9006985,-1.5802305,-0.89493017,-0.45317758,-0.64931437,0.52240383
-849.80004,0.96887127,0.55066524,3,7,0,853.37786,-1.6332851,-1.2439973,-1.5499627,-1.1141072,-0.73892837,-2.9001728,-0.91150407,0.40191925
-849.63193,0.96214384,0.55066524,3,7,0,852.31787,-1.6327242,-1.4469297,-1.7078814,-1.3233885,-0.64271726,-0.1913296,-0.81178251,0.44406581
-850.22393,0.84868403,0.55066524,3,7,0,852.61769,-1.6313515,-1.3208486,-1.529235,-0.9457443,-0.86078629,-3.1006902,-0.89813698,0.40732781
-849.36811,0.85261627,0.55066524,3,7,0,852.844,-1.6035742,-1.3389795,-1.6328812,-1.4850124,-0.67885467,-0.77417681,-0.77023963,0.46290213
-849.47564,0.7675772,0.55066524,2,7,0,855.34662,-1.5958576,-1.534141,-1.5242722,-1.3214512,-0.99537818,-0.93244619,-0.82836188,0.43676417
-849.21631,0.97294897,0.55066524,3,7,0,851.6572,-1.6238118,-1.1832832,-1.7045625,-1.2213726,-0.71085823,-1.6264276,-0.92789975,0.39538324
-850.89185,0.85630371,0.55066524,3,7,0,854.21486,-1.6441252,-1.4774446,-1.9051883,-1.2823568,-0.92206398,-3.5852071,-0.80615051,0.44657384
-850.63576,0.86439192,0.55066524,3,7,0,855.68661,-1.6502161,-1.2736738,-1.3875606,-1.4327581,-0.69170423,-0.22249839,-1.011114,0.36381348
-851.15972,0.72609254,0.55066524,3,7,0,853.97047,-1.573851,-1.2706003,-1.7694495,-1.0620721,-0.60553831,-3.3830147,-0.90196585,0.40577119
-848.80408,0.80210886,0.55066524,3,7,0,856.99697,-1.6945397,-1.4499017,-1.4995219,-1.5342015,-0.82379392,-1.8088471,-0.85977898,0.42325562
-854.12116,0.71451247,0.55066524,2,3,0,855.43555,-1.5547744,-1.7074168,-1.7200876,-1.525977,-0.72253213,-0.84580795,-0.72521708,0.48421944
-851.51162,0.98183367,0.55066524,3,7,0,857.3389,-1.6302999,-1.1254126,-1.9311334,-1.2527463,-0.60587272,-1.4317135,-0.97639431,0.3766668
-850.23807,0.99485652,0.55066524,3,7,0,854.00554,-1.6919431,-1.3699228,-1.2820522,-1.0787457,-1.0885297,-1.5872835,-0.86006836,0.42313316
-849.45783,0.92764591,0.55066524,3,7,0,853.31787,-1.5982497,-1.3210312,-1.3674191,-1.0212224,-0.66061497,-1.6627326,-1.0451586,0.35163605
-851.13101,0.86916948,0.55066524,3,7,0,853.74333,-1.7169989,-1.4588066,-2.1369929,-1.5866652,-0.95692052,-1.1458249,-0.61059185,0.54302938
-851.49378,0.84814505,0.55066524,3,7,0,855.00798,-1.7632331,-1.4688611,-1.7316507,-1.384753,-1.2690467,-2.9667411,-0.81867976,0.44101352
-850.53865,0.98139513,0.55066524,3,7,0,853.51158,-1.6985478,-1.3685443,-2.0804484,-1.5123379,-1.0229328,-1.8805525,-0.65879027,0.51747696
-850.35414,0.99531418,0.55066524,3,7,0,852.20553,-1.6261339,-1.4856696,-1.278899,-1.0756622,-0.77940026,-1.2485211,-0.97263463,0.37808561
-852.23743,0.98526643,0.55066524,3,7,0,853.48089,-1.7891872,-1.410178,-2.2127463,-1.6656938,-0.86367442,-1.634273,-0.76360479,0.46598362
-851.43644,0.88232236,0.55066524,2,7,0,857.77811,-1.7310526,-1.6123742,-1.6680043,-0.91766353,-0.99836065,-1.2768717,-0.79188772,0.45298887
-850.40931,1,0.55066524,3,7,0,853.57367,-1.7122421,-1.2441357,-1.4401649,-1.5061566,-0.80545528,-2.2767082,-0.824827,0.43831081
-851.07769,0.99943057,0.55066524,3,7,0,853.05931,-1.6522529,-1.6126232,-1.8499594,-1.2850213,-1.378486,-1.06104,-0.71682591,0.48829971
-850.74905,0.99223778,0.55066524,3,7,0,853.92308,-1.647214,-1.1521369,-1.4484872,-1.2641575,-0.31972093,-1.6282861,-1.0114577,0.36368846
-850.59679,0.78288555,0.55066524,3,7,0,856.39454,-1.6188878,-1.4751599,-1.5706417,-1.9065424,-0.50179328,-1.3679387,-0.83650903,0.43322024
-851.5687,0.92450353,0.55066524,3,7,0,855.65055,-1.6439803,-1.21319,-1.7470047,-0.74325924,-0.32896842,-0.57162392,-1.0157976,0.36211349
-854.79828,0.83405971,0.55066524,2,3,0,855.82683,-1.662756,-1.2267644,-1.8759725,-0.54832648,-0.41817087,-0.6294627,-1.1152379,0.32783727
-853.26708,0.96693697,0.55066524,3,7,0,860.57821,-1.4594382,-1.4540599,-1.4395234,-1.5649464,-0.83466916,-1.5639996,-0.87065306,0.41867804
-849.61903,0.95008029,0.55066524,2,3,0,855.62664,-1.5691704,-1.2437157,-1.6755274,-1.2841402,-0.93670297,-1.0993516,-1.0137526,0.36285478
-849.88002,0.96352131,0.55066524,3,7,0,852.23369,-1.7439091,-1.5513882,-1.7733705,-1.2779803,-0.59567127,-1.5511879,-0.692096,0.50052587
-848.56944,0.99791312,0.55066524,3,7,0,850.68868,-1.6381578,-1.39199,-1.5992034,-1.3196466,-1.1733006,-2.029933,-0.84096507,0.43129409
