# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 08:16:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-202604291616-2-567254.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-profile-202604291616-2-95ab74.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
# Adaptation terminated
# Step size = 0.526245
# Diagonal elements of inverse mass matrix:
# 0.00559221, 0.0144852, 0.0490224, 0.0933009, 0.120684, 0.627918, 0.0133709
-850.40608,0.86363677,0.5262449,3,7,0,852.15101,-1.676926,-1.355359,-1.9182721,-1.0909359,-1.0780184,-1.7228884,-0.68643592,0.50336692
-850.6241,0.84254119,0.5262449,2,3,0,853.84139,-1.6829309,-1.3465457,-1.9901202,-1.4848797,-0.96811807,-1.2878714,-0.64435265,0.52500229
-849.88965,1,0.5262449,3,7,0,852.747,-1.6395841,-1.3985292,-1.7040633,-1.3964209,-0.55328795,-2.4374958,-0.98287217,0.37423469
-849.44622,0.89332655,0.5262449,3,7,0,856.03844,-1.6775537,-1.4073934,-1.6094209,-1.2268136,-1.3351692,-0.64672015,-0.83150531,0.43539339
-849.3578,0.89984332,0.5262449,2,7,0,852.01393,-1.5984759,-1.3523489,-1.5143564,-1.3658327,-0.75973924,-1.759376,-0.76305012,0.46624216
-848.52572,0.99967236,0.5262449,3,15,0,849.97355,-1.6484962,-1.357,-1.6738471,-0.98948605,-0.56685364,-0.91864607,-0.84430466,0.42985615
-848.16755,0.89004473,0.5262449,3,7,0,851.8328,-1.595849,-1.3633371,-1.595201,-1.1061374,-0.54700292,-1.4520271,-0.96687733,0.38026864
-850.75014,0.68156083,0.5262449,3,7,0,856.09464,-1.7419074,-1.3031437,-1.5727922,-1.2564496,-1.3830279,-1.4242761,-0.89305337,0.40940378
-849.68688,1,0.5262449,3,7,0,851.38198,-1.7065856,-1.318754,-1.641052,-1.2210158,-1.3763005,-1.728297,-0.84193377,0.4308765
-849.30152,0.94331539,0.5262449,3,7,0,851.23764,-1.7044929,-1.4559498,-1.8230161,-1.139632,-1.0647976,-1.7573505,-0.87541379,0.41668956
-848.92532,0.98129261,0.5262449,3,7,0,850.84137,-1.6500597,-1.3874204,-1.5871024,-1.6317758,-0.64942977,-2.0582613,-0.77708159,0.45974578
-849.20161,0.87765686,0.5262449,3,7,0,852.90885,-1.698654,-1.4825183,-1.8054516,-1.1649477,-1.0600347,-0.82360887,-0.72198072,0.48578909
-851.83922,0.9358848,0.5262449,3,7,0,852.71536,-1.7849756,-1.5524186,-2.0439757,-1.0182658,-0.92037943,-1.2157858,-0.71452137,0.48942631
-849.35158,0.99741553,0.5262449,3,7,0,853.16664,-1.7507114,-1.4368785,-1.5394623,-1.441236,-1.1143398,-1.2771777,-0.72256825,0.48550376
-851.08144,0.81618088,0.5262449,3,7,0,854.02953,-1.7364847,-1.4852748,-1.5617232,-1.6143219,-0.86420012,-0.31323575,-0.70085757,0.49615963
-850.49627,0.94889379,0.5262449,3,7,0,853.46275,-1.5834788,-1.3276034,-1.7870854,-1.2922617,-0.71879134,-2.5796664,-1.016441,0.3618806
-851.88812,0.91187802,0.5262449,3,7,0,855.56553,-1.7848295,-1.3475908,-1.7215699,-1.8448835,-1.2683643,-0.98902274,-0.79053189,0.45360346
-852.25265,0.96192109,0.5262449,3,7,0,854.72274,-1.5550932,-1.5561455,-1.7179709,-1.0641358,-0.58255581,-2.7943612,-0.95523425,0.38472201
-852.10246,0.94531436,0.5262449,3,7,0,857.10497,-1.6591048,-1.3908004,-1.3506274,-1.3604071,-0.079047755,-2.4725969,-0.94099776,0.39023828
-852.57533,0.97916786,0.5262449,3,7,0,856.0029,-1.6155413,-1.2705269,-1.2555926,-1.2309695,-0.026669493,-2.0490555,-0.95379971,0.38527431
-849.33498,0.96863161,0.5262449,3,7,0,855.6005,-1.7058937,-1.3583843,-1.698167,-1.451087,-1.3003662,-1.49379,-0.85679108,0.42452216
-850.72768,0.96223558,0.5262449,3,7,0,851.4084,-1.660782,-1.4917922,-1.6320046,-1.1005574,-0.33201922,-2.157396,-0.75740753,0.46888041
-854.55266,0.75772645,0.5262449,3,7,0,857.26714,-1.6621612,-1.5155167,-1.4091087,-1.770858,-0.45093897,-2.1293657,-1.0409547,0.35311741
-853.22992,0.97142731,0.5262449,3,7,0,856.62934,-1.6450059,-1.2192169,-1.8312078,-0.90706922,-1.2028816,-0.46666539,-0.76982688,0.46309323
-849.8027,0.99542683,0.5262449,3,7,0,855.63124,-1.5959713,-1.2757656,-1.9701536,-1.3821388,-0.82174128,-2.0736312,-0.86799622,0.41979188
-848.62639,0.98541492,0.5262449,3,7,0,851.58319,-1.6868165,-1.4635297,-1.4605145,-1.1361263,-0.7185458,-1.7303919,-0.8453965,0.42938707
-852.94557,0.75184257,0.5262449,3,7,0,854.69343,-1.6692925,-1.4736175,-1.6257508,-0.68935367,-1.4349212,-0.94662756,-0.82251955,0.43932336
-849.30236,1,0.5262449,3,7,0,854.02294,-1.5980947,-1.2954272,-1.4184337,-1.5881804,-0.67090718,-1.7290625,-0.92348628,0.39713211
-850.47559,0.83586883,0.5262449,3,7,0,855.68106,-1.6059609,-1.3260624,-1.6864606,-0.7224544,-0.51124347,-0.83618276,-1.0462486,0.35125296
-849.70592,0.97731309,0.5262449,3,7,0,852.34854,-1.5997726,-1.2395866,-1.5565101,-1.6691549,-0.8717356,-1.3479597,-0.87153592,0.41830857
-849.30863,0.86660852,0.5262449,3,7,0,852.97855,-1.6360032,-1.3311737,-1.4947641,-1.4728736,-1.1475781,-1.5692736,-0.9365332,0.39198441
-849.42943,0.94694053,0.5262449,3,7,0,851.24079,-1.5865152,-1.3206079,-1.4914834,-0.91739786,-0.53906276,-0.79513961,-0.88840934,0.41130948
-851.46777,0.89166221,0.5262449,3,7,0,852.85516,-1.7429861,-1.384946,-1.5814307,-0.93562172,-0.36482744,-1.4126824,-1.0135047,0.36294475
-850.88269,0.97772639,0.5262449,3,7,0,854.60098,-1.6446895,-1.2919499,-1.6099943,-1.472049,-1.0532743,-2.2544263,-0.69699229,0.49808114
-849.81514,0.94965319,0.5262449,3,7,0,855.7581,-1.6761786,-1.5100674,-1.8442936,-1.2705968,-1.1952877,-0.65985253,-0.83703033,0.43299446
-850.3063,0.96227539,0.5262449,3,7,0,853.13538,-1.7300396,-1.4226097,-1.7488566,-1.5959788,-0.95119933,-2.8737286,-0.6672084,0.51313906
-848.35573,0.97905888,0.5262449,3,7,0,851.99487,-1.6549381,-1.4938737,-1.7369491,-1.2552126,-0.84002651,-0.76910235,-0.83006892,0.43601924
-851.38884,0.68062191,0.5262449,2,7,0,856.86043,-1.5743583,-1.5561238,-1.3952068,-1.3568737,-1.0953026,-0.84768143,-0.79908709,0.44973935
-853.79083,0.94076165,0.5262449,3,7,0,856.90335,-1.6534383,-1.0986947,-1.7588306,-0.98944478,-0.44685465,-2.6228482,-1.0831057,0.33854247
-855.21277,0.97600998,0.5262449,3,7,0,856.36312,-1.666112,-1.0476453,-1.7550575,-1.168354,-0.36111289,-2.3049682,-1.1061649,0.33082528
-848.57842,0.9953555,0.5262449,3,7,0,856.68425,-1.6516001,-1.3658959,-1.5139893,-1.4750109,-0.79631626,-1.8357425,-0.77286806,0.46168702
-850.60072,0.94794185,0.5262449,3,7,0,851.97573,-1.53737,-1.2382504,-1.7778772,-1.4123756,-0.65796518,-1.0845663,-1.0372079,0.35444294
-852.32181,0.93456582,0.5262449,2,3,0,853.44683,-1.5703281,-1.1313404,-1.7827336,-1.3277218,-0.47104085,-0.33873033,-1.0624763,0.34559896
-850.12432,0.98909553,0.5262449,2,3,0,852.92416,-1.5616699,-1.2327619,-1.7791536,-1.1743143,-0.38574846,-0.54870331,-0.97722724,0.37635319
-850.97701,0.71772675,0.5262449,3,7,0,856.50108,-1.6419891,-1.325012,-1.5256242,-2.0482088,-0.77979582,-1.5283753,-0.84058167,0.43145948
-849.45025,0.94133972,0.5262449,2,7,0,855.12331,-1.6374158,-1.4085005,-1.6293495,-1.044846,-0.43370997,-0.42892649,-0.853695,0.42583855
-849.79163,0.9081071,0.5262449,3,7,0,851.69255,-1.6554629,-1.4344091,-1.507737,-1.2712555,-0.67532099,-2.8979926,-0.93549025,0.39239345
-849.65595,0.99519838,0.5262449,3,7,0,851.11886,-1.6647298,-1.2842787,-1.7611964,-1.1480646,-0.72732627,-0.19540068,-0.92387791,0.39697661
-850.33699,0.86936163,0.5262449,3,7,0,854.11564,-1.5983007,-1.5498681,-1.8325385,-1.4677363,-0.54825374,-2.2726914,-0.80469562,0.44722403
-848.53439,1,0.5262449,2,3,0,850.70719,-1.6370748,-1.4391145,-1.7526662,-1.3731741,-0.96547755,-2.3602806,-0.78356584,0.45677432
-849.59022,0.83611208,0.5262449,3,7,0,854.95902,-1.7187519,-1.4760231,-1.8448932,-1.4949777,-1.2603879,-1.1514859,-0.65962207,0.5170467
-849.53113,0.87252935,0.5262449,4,15,0,851.80878,-1.7418234,-1.5679478,-1.8204672,-1.5397713,-0.87217392,-1.3801517,-0.66966783,0.51187858
-852.17681,0.74040707,0.5262449,3,7,0,853.77042,-1.6750513,-1.4659991,-1.9643254,-1.2648715,-0.80849584,-2.3972779,-0.58661366,0.55620761
-850.16493,1,0.5262449,3,7,0,858.53156,-1.7185511,-1.405873,-1.4993366,-1.5419935,-0.98737761,-2.0057338,-0.92094366,0.39814315
-850.59431,0.93327921,0.5262449,3,7,0,855.16986,-1.7582612,-1.543417,-1.8717794,-1.4627098,-0.71682471,-2.2248645,-0.62694045,0.53422379
-850.08023,0.76226313,0.5262449,3,7,0,854.59225,-1.5943269,-1.2995527,-1.6464527,-1.3204426,-1.0395614,-1.1872398,-0.7410744,0.47660158
-849.35675,0.95359311,0.5262449,3,7,0,852.58268,-1.6990272,-1.3634913,-1.6246209,-1.3144917,-0.37922904,-1.4145405,-0.76666467,0.46455995
-850.26171,0.99336034,0.5262449,3,7,0,850.74403,-1.5815889,-1.3866879,-1.5887911,-1.0800053,-1.1060733,-2.0101438,-1.0093979,0.36443835
-853.38863,0.93964832,0.5262449,3,7,0,855.31363,-1.6009168,-1.2856109,-1.983422,-0.99716037,-0.59666024,0.154834,-0.84244491,0.43065632
-851.40669,0.9652078,0.5262449,2,7,0,856.3563,-1.6679347,-1.4988807,-1.8862716,-1.5040263,-0.45537091,-1.8364796,-0.95983641,0.38295553
-850.02496,0.99501512,0.5262449,3,7,0,852.90634,-1.6592627,-1.351419,-1.53499,-1.4787848,-0.97646892,-0.76229048,-0.70960711,0.4918374
-849.55917,0.95534153,0.5262449,3,7,0,852.85292,-1.6412392,-1.4035469,-2.0417861,-1.2595776,-0.54166511,-1.9527385,-0.7979805,0.4502373
-850.00822,0.9508089,0.5262449,3,7,0,852.6489,-1.6550424,-1.1656892,-1.7919832,-1.1774005,-0.7991687,-1.7817459,-0.90984727,0.4025857
-851.98062,0.90004032,0.5262449,3,7,0,855.73486,-1.5808977,-1.3675026,-1.2595398,-1.1428178,-0.32691215,-0.35511858,-1.117,0.32726009
-852.16971,0.73247852,0.5262449,4,15,0,858.80492,-1.6558262,-1.4329139,-1.824795,-1.0200007,-1.0794925,-3.7359195,-0.90804182,0.40331321
-850.80222,0.92427048,0.5262449,2,7,0,854.97513,-1.6477003,-1.2972254,-1.4486761,-1.1733311,-0.80077654,-2.3734646,-0.74560637,0.47444652
-848.66445,0.96193828,0.5262449,3,7,0,852.42718,-1.6027838,-1.4223759,-1.5394911,-1.48277,-0.49528332,-1.6060331,-0.85027912,0.42729565
-849.02392,0.79918048,0.5262449,3,7,0,852.69558,-1.6562155,-1.4786427,-1.5614245,-1.2969884,-1.1819998,-0.78514951,-0.79248823,0.45271693
-849.67606,0.93122856,0.5262449,3,7,0,851.89333,-1.6159889,-1.4014151,-1.3553681,-1.5543027,-0.47288455,-1.3253057,-0.95279765,0.38566057
-850.48756,0.81904683,0.5262449,3,7,0,853.03985,-1.670041,-1.418877,-1.9132765,-0.97102094,-0.79454826,-2.2358691,-0.71640893,0.48850336
-850.46811,0.97732718,0.5262449,3,7,0,852.76051,-1.7375995,-1.6080575,-1.8634557,-1.3917793,-0.75634231,-1.4797781,-0.80841324,0.44556451
-848.52163,0.72123169,0.5262449,3,7,0,855.68118,-1.644792,-1.3020879,-1.5051034,-1.3527427,-0.89086441,-1.3731243,-0.96303959,0.38173081
-849.89133,0.93528998,0.5262449,2,7,0,851.17851,-1.5310485,-1.4347949,-1.6613878,-1.427334,-1.0232627,-1.6132261,-0.89631317,0.40807138
-850.73219,0.80839452,0.5262449,3,7,0,854.57624,-1.7596999,-1.3621688,-1.8175227,-1.1974411,-0.60642509,-1.6999258,-0.67162542,0.51087751
-849.27365,0.98640078,0.5262449,3,7,0,853.68955,-1.6032971,-1.4735143,-1.5919586,-1.5727374,-1.1125589,-1.5393308,-0.77473475,0.460826
-851.77989,0.8640777,0.5262449,3,7,0,854.45098,-1.7642671,-1.1913733,-1.6788756,-0.90124237,-0.60330791,-1.1163171,-0.90872623,0.40303727
-853.33685,0.89970259,0.5262449,3,7,0,859.0586,-1.5911936,-1.6416612,-2.0523596,-1.7953351,-1.0522319,-1.7536969,-0.69361666,0.49976532
-851.98251,0.97465129,0.5262449,3,7,0,858.0068,-1.7030781,-1.1376436,-1.2897771,-1.1467258,-0.43523958,-1.3043239,-0.9856518,0.3731959
-852.44009,0.9404691,0.5262449,3,7,0,854.95176,-1.5040329,-1.5036599,-1.8117722,-1.1238449,-0.80047332,-1.217367,-1.0235513,0.35931663
-850.69267,0.83873743,0.5262449,3,7,0,860.58588,-1.5071183,-1.3433,-1.5468683,-1.1016375,-0.21330219,-1.2763555,-0.97059859,0.37885619
-851.23414,0.92857115,0.5262449,3,7,0,854.17223,-1.745646,-1.6348539,-1.8278467,-1.4043291,-1.08346,-1.332429,-0.58775461,0.55557336
-849.3497,0.87537814,0.5262449,3,7,0,855.96726,-1.5717648,-1.2474543,-1.7666633,-1.4131469,-0.74763377,-1.5846226,-0.85377501,0.42580448
-851.39624,0.89102785,0.5262449,3,7,0,852.98537,-1.7478758,-1.5150644,-1.4493179,-1.3089672,-1.3312923,-1.7270481,-0.85324052,0.42603213
-853.00227,0.90490471,0.5262449,3,7,0,855.98429,-1.7019682,-1.5951527,-1.701097,-0.91505298,-1.2549548,-2.7383346,-0.84353483,0.43018719
-851.23544,1,0.5262449,3,7,0,854.90389,-1.6528857,-1.2620194,-1.7007056,-1.8772076,-0.82119353,-0.40516412,-0.83255724,0.43493563
-852.22667,0.82446221,0.5262449,3,7,0,856.82368,-1.6535655,-1.4212995,-1.8491816,-0.75774723,-0.9791544,-3.1699702,-0.87427052,0.41716622
-849.69063,0.99175742,0.5262449,2,3,0,853.25065,-1.608132,-1.3258978,-1.71052,-1.2680014,-0.67071466,-3.1913026,-0.89791503,0.40741823
-849.21701,0.94382282,0.5262449,3,7,0,852.74289,-1.7204842,-1.5195531,-1.6843593,-1.4154862,-0.91834128,-1.907745,-0.66782971,0.51282034
-849.71879,0.88577027,0.5262449,3,7,0,852.74772,-1.5450197,-1.4088364,-1.5792621,-1.2458811,-0.33766435,-0.96015397,-0.88786913,0.41153174
-852.52911,0.87130306,0.5262449,3,7,0,854.97153,-1.4811874,-1.3146524,-1.5130203,-0.9418076,-0.18739209,-0.30962679,-1.0418672,0.35279533
-852.18142,0.78433966,0.5262449,3,7,0,856.27889,-1.7317134,-1.3071701,-1.5458697,-1.3900373,-1.1419442,-2.2555562,-0.99937952,0.36810777
-850.01555,0.83810432,0.5262449,3,7,0,857.86653,-1.6220964,-1.302337,-1.5970393,-1.2202475,-1.1837959,-2.7830952,-0.8321999,0.43509108
-849.63011,0.9930072,0.5262449,3,7,0,851.57932,-1.7152779,-1.5427889,-1.991485,-1.372657,-0.78834198,-0.93131433,-0.75895747,0.46815424
-849.37496,0.95036244,0.5262449,3,11,0,851.44176,-1.6464659,-1.3910916,-1.4990656,-1.3069949,-0.89512342,-2.0628296,-0.98316229,0.37412613
-849.14807,0.98924294,0.5262449,3,7,0,850.66593,-1.7325187,-1.4903344,-1.9826912,-1.4759506,-0.87575877,-1.1816816,-0.72807546,0.48283734
-848.04857,0.95586035,0.5262449,3,7,0,851.08866,-1.6314033,-1.4208504,-1.4803635,-1.2260013,-0.82381983,-1.74075,-0.87098213,0.41854029
-848.69789,0.87726102,0.5262449,3,7,0,851.2739,-1.6758356,-1.352447,-1.8295902,-1.379379,-1.1291925,-0.93224239,-0.85359379,0.42588165
-850.21549,0.90953516,0.5262449,3,7,0,851.58329,-1.6396958,-1.4281453,-1.7951531,-1.7004499,-0.60007505,-0.87583357,-0.70056523,0.4963047
-850.97167,0.96110206,0.5262449,3,7,0,853.69287,-1.798321,-1.4880491,-1.8580484,-1.1367504,-0.91859817,-2.3903451,-0.77767133,0.45947473
-850.58605,0.89494847,0.5262449,3,7,0,853.42603,-1.6343998,-1.3660216,-1.6163158,-1.5238344,-0.97649024,-2.7768199,-0.70099136,0.49609325
-851.3584,0.97032256,0.5262449,3,7,0,852.34365,-1.6809267,-1.3911492,-1.5901052,-1.6949561,-1.0263532,-3.0619266,-0.91029074,0.40240721
-852.16656,0.96618981,0.5262449,3,7,0,855.0914,-1.6101804,-1.4718613,-1.6450126,-1.7916706,-1.1471194,-3.2914534,-0.84408298,0.42995145
-850.04032,0.94326894,0.5262449,3,7,0,857.15332,-1.5835453,-1.3967774,-1.5337708,-1.0247679,-0.93890579,-0.84187336,-0.78274803,0.45714803
-849.46371,0.90388992,0.5262449,3,7,0,854.74768,-1.6740526,-1.2955775,-1.6506135,-1.418828,-1.2726398,-1.7510312,-0.88794301,0.41150134
-849.46371,0.74922195,0.5262449,2,3,0,855.40039,-1.6740526,-1.2955775,-1.6506135,-1.418828,-1.2726398,-1.7510312,-0.88794301,0.41150134
-850.77155,0.93432584,0.5262449,3,7,0,852.33458,-1.6451644,-1.5328809,-1.7315716,-1.1494535,-0.29922746,-2.4467837,-0.85019299,0.42733245
-849.27835,0.8410779,0.5262449,3,7,0,855.70772,-1.5672855,-1.34674,-1.781414,-1.1928011,-1.006772,-0.63857364,-0.92234113,0.39758715
-850.8081,0.82676249,0.5262449,3,7,0,853.23725,-1.6182679,-1.4173203,-1.4105529,-1.9083385,-0.64460973,-1.1067612,-0.90277867,0.4054415
-850.6745,0.87909658,0.5262449,3,7,0,854.10063,-1.7025602,-1.3529941,-1.4961341,-1.7812461,-0.67427041,-1.1525377,-0.95625615,0.38432907
-850.72533,0.92834529,0.5262449,3,7,0,856.03556,-1.7282158,-1.3330156,-1.2709064,-1.3700846,-0.53574993,-0.78333179,-0.9319908,0.39376901
-849.82665,1,0.5262449,3,7,0,852.34278,-1.6396586,-1.4151427,-2.0024242,-1.454028,-1.1872983,-1.7926824,-0.70742252,0.49291304
-850.70428,0.92095797,0.5262449,3,15,0,852.38474,-1.6639118,-1.3572994,-1.4000484,-1.09962,-0.34403125,-0.94647893,-1.0817894,0.33898841
-848.91705,1,0.5262449,3,7,0,852.34303,-1.6400464,-1.4096641,-1.8648736,-1.4477228,-1.1678319,-1.8349421,-0.74612828,0.47419897
-851.1832,0.90994867,0.5262449,3,7,0,851.83563,-1.7989786,-1.5764586,-1.6084944,-1.1494158,-0.99764586,-1.8393749,-0.72426588,0.48468025
-854.58226,0.72450766,0.5262449,3,7,0,856.51937,-1.5225637,-1.2203451,-1.7316361,-1.5941488,-0.65454928,-0.86398061,-1.1713817,0.30993839
-854.4502,0.99371471,0.5262449,3,7,0,858.7861,-1.5319274,-1.3109183,-1.8665697,-0.82949332,0.011052159,-1.3698649,-0.90267441,0.40548378
-853.64786,1,0.5262449,3,7,0,857.15019,-1.7279674,-1.37961,-1.3490217,-1.7013999,-1.5679732,-2.5678278,-0.80924934,0.44519213
-852.13479,0.95805636,0.5262449,3,7,0,858.50015,-1.5782998,-1.3873896,-2.1148394,-1.0120063,-0.27279247,-0.82481039,-0.94584612,0.38835084
-850.31932,0.76656635,0.5262449,3,7,0,857.72371,-1.6232541,-1.4237972,-1.6310514,-0.92007881,-1.3181639,-0.71238262,-0.87820074,0.41552988
-851.39946,0.9240818,0.5262449,3,7,0,855.16621,-1.6790263,-1.4519812,-1.8136028,-1.6380131,-1.6480047,-2.1745242,-0.69937254,0.49689699
-851.14802,0.96020225,0.5262449,3,7,0,853.79659,-1.7086056,-1.5475908,-1.6762747,-1.1711083,-0.34909058,-2.50077,-0.76693506,0.46443435
-850.51749,0.9109293,0.5262449,3,7,0,853.87169,-1.7195654,-1.3659626,-1.440008,-1.2832012,-0.57307045,-2.2529668,-0.73449428,0.47974802
-849.43858,0.98336216,0.5262449,3,7,0,852.24597,-1.6555813,-1.4002229,-1.4279686,-1.3135838,-0.60283292,-1.7544238,-0.75589901,0.46958826
-852.1254,0.7947742,0.5262449,3,7,0,855.00179,-1.6208908,-1.437403,-1.3285625,-0.88519219,-1.343716,-2.0158606,-0.84177775,0.43094373
-853.05407,0.88818083,0.5262449,2,7,0,856.34061,-1.6623009,-1.5590312,-1.6197812,-0.87238401,-1.574623,-1.9842026,-0.77317865,0.46154365
-853.22835,0.98954981,0.5262449,3,7,0,858.03677,-1.7699603,-1.392141,-2.0264771,-2.1469009,-0.65208519,-1.4043323,-0.6961208,0.4985154
-848.49883,0.98583004,0.5262449,3,7,0,854.51586,-1.616545,-1.3874993,-1.8000541,-1.093187,-0.94124385,-1.7961279,-0.81074691,0.44452592
-850.64829,0.57659258,0.5262449,3,7,0,855.84943,-1.6897752,-1.6459626,-1.7292875,-1.5890873,-0.7287188,-1.6891353,-0.67863259,0.50731022
-851.50442,0.90071179,0.5262449,3,7,0,854.79281,-1.6124044,-1.1302471,-1.6771928,-1.011922,-1.1288635,-0.97344806,-0.99820474,0.36854047
-850.609,0.98378733,0.5262449,3,7,0,853.56834,-1.5519938,-1.3193843,-1.755174,-1.0151501,-0.99209124,-1.9928884,-1.0239375,0.35917789
-854.23272,0.73606296,0.5262449,2,3,0,857.08328,-1.5070358,-1.1594029,-1.6498918,-1.3248826,-1.3923333,-2.3191833,-0.98229616,0.37445031
-850.29594,1,0.5262449,2,3,0,854.87895,-1.6119826,-1.2907043,-1.3998145,-1.1112088,-1.2170153,-2.0731897,-0.96820285,0.37976492
-849.87715,0.9942994,0.5262449,3,7,0,852.33775,-1.5696398,-1.3355645,-1.3301648,-0.91899516,-0.60928717,-1.6334568,-1.0382975,0.35405694
-849.87715,0.4719362,0.5262449,2,3,0,857.96227,-1.5696398,-1.3355645,-1.3301648,-0.91899516,-0.60928717,-1.6334568,-1.0382975,0.35405694
-852.67833,0.83732026,0.5262449,2,3,0,853.75308,-1.5861934,-1.3772415,-1.2090451,-0.9488235,-0.92008314,-0.17529239,-1.0764636,0.34079859
-850.66921,0.96989467,0.5262449,3,7,0,854.94121,-1.6568525,-1.3544355,-1.9819392,-1.5422886,-0.90789233,-3.1663427,-0.7750725,0.46067038
-850.03812,0.94601737,0.5262449,3,7,0,852.75933,-1.6766828,-1.3726119,-1.709262,-1.8466274,-0.88936754,-2.4229793,-0.83019186,0.43596564
-849.48592,0.98973473,0.5262449,3,7,0,851.53877,-1.709195,-1.5074419,-1.6575865,-1.0167097,-1.0844373,-1.5980662,-0.75581402,0.46962817
-849.7708,0.96411407,0.5262449,3,7,0,853.01256,-1.6950149,-1.4441295,-1.4391826,-1.2374984,-0.28135076,-1.2330926,-0.89198922,0.40983968
-848.7169,0.95963811,0.5262449,2,7,0,851.59087,-1.6525959,-1.3204347,-1.8144082,-1.2176588,-0.7259531,-0.9497326,-0.96560861,0.3807514
-849.45468,0.8613798,0.5262449,3,15,0,851.88258,-1.6736464,-1.2388888,-1.8772457,-1.2158265,-0.63427303,-0.89121399,-0.83162977,0.4353392
-851.57545,0.85010245,0.5262449,3,7,0,853.37175,-1.5739454,-1.4353794,-1.7835472,-1.5158764,-1.1662125,-3.1808773,-0.87537807,0.41670444
-850.87582,0.9370332,0.5262449,3,7,0,854.65235,-1.8109302,-1.4042582,-1.8052996,-1.1023264,-0.60069995,-1.9018803,-0.7796957,0.45854553
-849.67117,0.88457261,0.5262449,3,7,0,853.4674,-1.6295382,-1.4308851,-1.6956606,-1.821902,-1.0502611,-1.0534178,-0.84110235,0.43123489
-852.82915,0.82354472,0.5262449,2,3,0,854.80941,-1.649604,-1.3941038,-1.9732298,-1.9489555,-0.2889615,-0.98952542,-0.75073824,0.47201796
-848.53179,0.97149366,0.5262449,2,7,0,855.28549,-1.665569,-1.4527717,-1.6586323,-1.2238392,-1.0337842,-1.5339985,-0.72675338,0.48347611
-849.75823,0.91914756,0.5262449,4,15,0,852.35643,-1.6154138,-1.4477238,-1.4947811,-1.2747884,-0.44379161,-0.77654657,-1.0157347,0.36213627
-851.63202,0.87980078,0.5262449,3,7,0,854.67049,-1.6807184,-1.4216219,-2.2732226,-1.222434,-0.66851781,-2.207286,-0.8347982,0.43396205
-852.33262,0.96957384,0.5262449,3,7,0,855.52598,-1.6120692,-1.5167785,-1.698707,-1.9415723,-0.74584912,-2.7583063,-0.69611119,0.49852019
-850.16368,1,0.5262449,3,7,0,854.18035,-1.5540131,-1.3200736,-1.7092271,-0.74020017,-0.68486904,-1.1998723,-0.97149301,0.37851749
-849.41732,0.90278391,0.5262449,3,7,0,853.93884,-1.7637937,-1.3113845,-1.7061556,-1.4096386,-1.0040783,-1.4939713,-0.7525886,0.47114537
-849.6057,0.93499989,0.5262449,3,7,0,853.19084,-1.5314723,-1.3930893,-1.7701986,-1.2842703,-0.45673031,-1.2660373,-0.94919087,0.38705407
-849.43427,0.89759266,0.5262449,2,7,0,852.84513,-1.7343539,-1.2972018,-1.548082,-1.0682188,-0.513996,-1.0263812,-0.8587308,0.4236995
-849.68135,0.99755235,0.5262449,3,7,0,850.44984,-1.5710816,-1.4700345,-1.855135,-1.5296442,-1.0235719,-1.7065725,-0.80747901,0.44598096
-849.29871,0.98797683,0.5262449,3,7,0,851.56326,-1.6878788,-1.4429988,-1.7470947,-1.344097,-1.3369742,-1.1325217,-0.70584178,0.49369282
-849.29216,0.85829586,0.5262449,3,7,0,852.37078,-1.6272771,-1.4356389,-1.928167,-1.690645,-0.91182345,-1.731865,-0.77014308,0.46294682
-849.06495,0.96991214,0.5262449,3,7,0,850.69956,-1.7154865,-1.3737487,-1.4810258,-1.0133908,-0.54980436,-1.445767,-0.91643879,0.39994078
