# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 08:16:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-202604291616-1-567254.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-profile-202604291616-1-95ab74.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
# Adaptation terminated
# Step size = 0.538677
# Diagonal elements of inverse mass matrix:
# 0.00506514, 0.0136358, 0.0423148, 0.0863825, 0.113318, 0.737147, 0.0126255
-849.71702,1,0.53867711,2,3,0,854.89074,-1.6707127,-1.4349986,-1.7107207,-1.7536422,-0.97719441,-2.4913555,-0.81950479,0.44064982
-850.61913,0.94757756,0.53867711,3,7,0,852.50899,-1.759904,-1.4971966,-1.8210135,-1.0193217,-1.0733777,-0.77494944,-0.72885156,0.48246275
-850.03816,1,0.53867711,3,7,0,851.81171,-1.6308018,-1.4121998,-1.7208739,-1.8345452,-0.72622556,-2.3138297,-0.75417347,0.47039925
-848.98925,0.96484034,0.53867711,3,7,0,851.62954,-1.724407,-1.5126517,-1.5814854,-1.1315311,-0.69540413,-1.500137,-0.79159489,0.45312154
-849.40099,0.93461997,0.53867711,3,7,0,851.00009,-1.6185851,-1.2795546,-1.6371136,-1.4701697,-1.2050538,-1.1006815,-0.91894685,0.39893896
-849.35932,0.93990287,0.53867711,3,7,0,851.96532,-1.6758136,-1.489735,-1.6406375,-1.2986499,-0.36217555,-1.5817877,-0.90834735,0.40319
-849.08329,1,0.53867711,3,7,0,850.05913,-1.6924996,-1.3128443,-1.703728,-1.2540114,-1.1696659,-1.4317174,-0.74863643,0.47301109
-849.14084,0.9902706,0.53867711,3,7,0,850.65998,-1.6096697,-1.3622785,-1.5096745,-1.1356043,-0.23341341,-1.1803449,-0.9762482,0.37672184
-850.05483,0.7915603,0.53867711,3,7,0,853.01005,-1.6050705,-1.4013763,-1.5754997,-1.2535701,-1.4131358,-1.9064716,-0.90303389,0.40533804
-850.48812,0.98535554,0.53867711,3,7,0,853.14665,-1.566018,-1.3045026,-1.4428826,-1.2558526,-1.3733303,-1.3861489,-0.92260756,0.39748123
-849.20164,0.94269573,0.53867711,3,7,0,852.25301,-1.7371394,-1.4744427,-1.690938,-1.4320724,-0.51703767,-1.9643705,-0.80824161,0.44564099
-851.32781,0.90027325,0.53867711,3,7,0,853.31448,-1.693758,-1.251963,-1.9657972,-1.15291,-0.66304409,-2.9606967,-0.8055584,0.44683834
-851.18043,0.92962543,0.53867711,3,7,0,854.37524,-1.561784,-1.4718595,-1.4154234,-1.1768208,-1.3730261,-1.0484688,-0.89515022,0.40854622
-848.24099,0.95870131,0.53867711,2,7,0,852.45872,-1.5943033,-1.3792234,-1.7623052,-1.2261541,-0.77178127,-1.3548514,-0.94091453,0.39027076
-849.27533,0.92342393,0.53867711,3,7,0,851.62287,-1.7449242,-1.4622227,-1.8082233,-1.4713371,-0.95973737,-1.7112883,-0.64897181,0.52258281
-847.8645,0.98115968,0.53867711,3,7,0,850.57415,-1.6592983,-1.4320919,-1.7040714,-1.368322,-0.96798147,-1.5466121,-0.76398938,0.46580445
-848.5958,0.92627706,0.53867711,3,7,0,850.04584,-1.7058123,-1.4129541,-1.4644873,-1.1028368,-0.8422586,-1.1951911,-0.88276653,0.41363699
-848.76946,0.97269516,0.53867711,3,7,0,849.74761,-1.5620066,-1.3723357,-1.7353686,-1.5110009,-0.67849601,-1.2992399,-0.88766906,0.41161408
-851.02795,0.81526283,0.53867711,3,7,0,854.80078,-1.7241172,-1.6309649,-1.5066564,-1.5166078,-1.1379484,-1.3217439,-0.71028429,0.49150445
-849.13657,0.94528961,0.53867711,3,7,0,854.03941,-1.5985403,-1.2116542,-1.7034135,-0.98980053,-0.64819882,-1.4371871,-0.95776098,0.38375115
-849.03216,0.97112979,0.53867711,3,7,0,850.26021,-1.6030173,-1.1986357,-1.6878977,-1.32209,-0.66505687,-1.2131467,-0.90654266,0.4039183
-850.54605,0.94090804,0.53867711,3,7,0,852.03217,-1.5990052,-1.4700008,-1.9134031,-0.90813875,-0.53272154,-1.1332953,-0.95979432,0.38297165
-852.94226,0.86757683,0.53867711,3,7,0,855.3179,-1.5940114,-1.10815,-1.2230374,-1.1123093,-1.0338997,-0.93087494,-0.97267444,0.37807056
-850.23513,1,0.53867711,3,7,0,854.77328,-1.6282197,-1.5294916,-1.8725303,-1.2368241,-0.31461634,-1.4528311,-0.85598263,0.4248655
-851.26258,0.8033681,0.53867711,3,15,0,854.11222,-1.6568552,-1.2215822,-1.8270203,-1.4253544,-1.245429,-2.120918,-0.75012586,0.47230711
-849.37006,0.96219581,0.53867711,3,7,0,852.63567,-1.7051417,-1.3578243,-1.8175487,-1.4482425,-1.0309483,-2.1630771,-0.69310809,0.50001955
-850.04773,0.89275366,0.53867711,3,7,0,851.73249,-1.7019162,-1.3344014,-1.8619082,-1.5280739,-0.88362256,-1.6631006,-0.93838676,0.39125852
-852.20035,0.88988603,0.53867711,2,3,0,853.42396,-1.6874624,-1.399393,-1.4323627,-1.033953,-1.0106381,-1.7418491,-0.66326159,0.51516833
-850.03721,0.99229288,0.53867711,3,7,0,855.14282,-1.6680501,-1.4457605,-2.0833761,-1.6597072,-0.60558136,-1.3638476,-0.76930732,0.4633339
-849.5924,0.67811659,0.53867711,3,7,0,854.05981,-1.6690934,-1.4935926,-1.9400192,-1.3572064,-0.8034996,-2.0772079,-0.87304812,0.41767648
-848.78327,0.94310073,0.53867711,3,7,0,851.67207,-1.642145,-1.2826658,-1.4058363,-1.2635773,-0.86751301,-0.74772912,-0.89846212,0.4071954
-849.42804,0.91350301,0.53867711,3,7,0,851.21383,-1.6772336,-1.3458345,-1.7255294,-1.2043002,-0.22179207,-1.1102005,-0.92860797,0.39510332
-849.73176,0.85320542,0.53867711,3,7,0,852.67409,-1.6923754,-1.3243775,-1.6573824,-1.1722346,-0.89735484,-3.0071701,-0.7907346,0.45351153
-848.54947,0.98781215,0.53867711,3,7,0,850.76194,-1.6360344,-1.4260425,-1.7253933,-1.3999819,-0.63712789,-0.5193322,-0.8296194,0.43621528
-848.8171,0.90325144,0.53867711,3,7,0,850.2759,-1.6381611,-1.4587465,-1.6002002,-1.2384893,-0.8108113,-0.49991472,-0.91770408,0.39943506
-850.51046,0.84151926,0.53867711,3,7,0,853.36996,-1.6280383,-1.1504829,-1.574593,-1.0993618,-0.76229087,-2.1462098,-1.0114423,0.36369406
-849.07904,0.92600163,0.53867711,3,7,0,853.3374,-1.6033929,-1.5159941,-1.535991,-1.3223747,-0.55570387,-1.4539847,-0.81997552,0.44044244
-850.14988,0.96456786,0.53867711,3,7,0,851.38297,-1.7264822,-1.2747349,-1.3546779,-1.3573924,-0.8331509,-1.8559829,-0.91522868,0.40042505
-850.17909,0.95618728,0.53867711,3,7,0,853.21728,-1.5426276,-1.3070733,-1.4752399,-1.644077,-0.92093007,-1.3626787,-0.9228021,0.39740391
-850.22006,0.99290469,0.53867711,3,7,0,852.7606,-1.5697716,-1.2330888,-1.3962195,-0.98459233,-0.83179549,-0.58977035,-1.0573916,0.34736068
-853.91822,0.57856146,0.53867711,2,3,0,856.93654,-1.4901925,-1.3234989,-1.2960784,-1.1905275,-0.92123732,-0.061471266,-0.89385871,0.40907421
-851.01513,1,0.53867711,3,7,0,855.382,-1.5588818,-1.4876321,-1.5733725,-1.056271,-0.81515433,-1.4128303,-1.0467071,0.35109197
-849.64828,0.97290991,0.53867711,3,7,0,852.53002,-1.7197342,-1.2743526,-1.6905252,-1.4654452,-0.65107908,-1.2088109,-0.95256532,0.38575018
-850.11241,0.865195,0.53867711,3,7,0,854.80625,-1.6125371,-1.3672966,-1.4738644,-0.82815836,-0.60506201,-2.5334922,-0.96478354,0.38106568
-851.17874,0.85421691,0.53867711,3,7,0,853.45689,-1.6158492,-1.2494504,-1.624505,-1.5524837,-0.6327066,-0.13554971,-1.0248681,0.3588438
-850.70412,0.8998402,0.53867711,3,7,0,853.90129,-1.7060505,-1.4588247,-1.6619972,-1.0121922,-1.0853122,-2.9230723,-0.73664884,0.47871548
-850.09523,0.98016301,0.53867711,3,7,0,852.65258,-1.6110324,-1.3317346,-1.7477899,-1.4011214,-1.3295095,-0.58499389,-0.90046519,0.40638057
-850.86627,0.9238543,0.53867711,3,7,0,853.0498,-1.7323933,-1.4030265,-1.9002253,-1.3792471,-0.36553106,-1.9397434,-0.70017962,0.49649612
-850.27352,0.92529564,0.53867711,3,7,0,853.46502,-1.6488811,-1.5124617,-1.9625029,-1.5119009,-0.46477513,-1.0426758,-0.73150158,0.48118591
-849.97347,0.57243701,0.53867711,3,7,0,857.20498,-1.7779485,-1.2802526,-1.5734986,-1.4369508,-0.8535017,-1.251788,-0.82127717,0.43986951
-850.59609,0.84755641,0.53867711,3,7,0,854.56602,-1.5314923,-1.4378268,-1.614332,-1.0603142,-0.60356637,-2.4129459,-0.85189184,0.4266071
-851.10317,0.94031232,0.53867711,3,7,0,854.84981,-1.7588197,-1.4926311,-1.4273984,-1.1998413,-0.63468515,-2.60125,-0.85097351,0.42699904
-853.64675,0.77709034,0.53867711,3,7,0,856.45696,-1.5757406,-1.3466376,-1.9397601,-1.4837023,-1.0629834,-1.2096342,-1.0821299,0.338873
-849.64786,0.95392601,0.53867711,3,7,0,856.05216,-1.72875,-1.4295798,-1.4078813,-1.304616,-0.53769754,-1.5441196,-0.91438171,0.40076434
-850.69668,0.82317036,0.53867711,3,7,0,852.63967,-1.7599226,-1.4769541,-1.5639935,-1.4783,-0.83426137,-1.3805442,-0.91858215,0.39908448
-851.25056,0.9898684,0.53867711,3,7,0,853.62115,-1.6494019,-1.4340543,-1.9702442,-1.3054366,-0.99434567,-3.4455173,-0.86287185,0.42194857
-852.99365,0.93852805,0.53867711,2,7,0,856.4538,-1.6484025,-1.4045696,-1.9918969,-1.2104017,-0.58268845,-4.1854513,-0.91415826,0.4008539
-851.16346,0.97065686,0.53867711,3,7,0,856.89477,-1.577286,-1.3785327,-1.1180085,-1.0772825,-0.67788879,-1.273371,-0.96273201,0.38184825
-849.26067,0.99796646,0.53867711,3,7,0,851.74563,-1.6564046,-1.2845032,-1.9286014,-1.2589739,-0.43916637,-1.1190433,-0.90305278,0.40533038
-848.65831,0.94300619,0.53867711,3,7,0,850.97249,-1.6656001,-1.5044098,-1.4869831,-1.4194371,-0.94179118,-1.4381183,-0.82702261,0.43734951
-848.68997,0.6808967,0.53867711,3,15,0,854.38408,-1.7214787,-1.3885784,-1.8342198,-1.3656819,-0.5488296,-1.6958946,-0.84152036,0.43105467
-851.04859,0.92083756,0.53867711,3,7,0,851.67184,-1.6413558,-1.5295629,-1.3302358,-1.2356284,-1.1696099,-1.4372389,-0.75667727,0.46922294
-851.33287,0.93137902,0.53867711,3,7,0,855.7498,-1.6154033,-1.4820648,-1.4269082,-1.3025614,-1.0218015,-0.40155111,-1.0045324,0.36621585
-851.18528,0.89067952,0.53867711,3,7,0,854.96238,-1.7696221,-1.4230271,-1.7787432,-1.1974316,-0.60583559,-2.206062,-0.93298944,0.39337598
-850.7052,0.89676651,0.53867711,3,7,0,855.31701,-1.5489359,-1.3368267,-1.7827069,-1.6129645,-1.1489245,-1.9150655,-0.81166999,0.44411578
-849.92104,0.90971465,0.53867711,3,7,0,855.45086,-1.6794167,-1.3699179,-1.6184754,-0.87393836,-0.44102013,-0.9791867,-0.82129988,0.43985952
-848.39653,0.92513908,0.53867711,2,7,0,852.77331,-1.6157202,-1.4135879,-1.6358155,-1.0660356,-0.51969803,-1.8247661,-0.8648268,0.42112448
-848.32147,0.98408048,0.53867711,3,7,0,849.40191,-1.6571856,-1.2932285,-1.5322437,-1.4092204,-0.92903473,-0.94466631,-0.87190781,0.41815303
-848.67519,0.87325639,0.53867711,3,7,0,850.32148,-1.728703,-1.470746,-1.8101883,-1.1822175,-0.80791864,-1.2002692,-0.83181495,0.4352586
-851.78218,0.83947832,0.53867711,2,7,0,853.93705,-1.7237288,-1.2120389,-1.6873535,-0.71778774,-0.68636493,-0.94708454,-0.9139372,0.40094252
-849.08186,0.95889346,0.53867711,2,3,0,853.08656,-1.679935,-1.3063387,-1.6983586,-0.88592495,-0.76705385,-1.4858383,-0.94209672,0.38980966
-848.63281,0.9993733,0.53867711,3,7,0,850.50105,-1.5771157,-1.3898105,-1.5776009,-1.556416,-0.68182401,-1.0970185,-0.88146783,0.41417453
-849.10995,0.94018287,0.53867711,3,7,0,850.52051,-1.7289002,-1.3371349,-1.7099095,-1.1915418,-1.2083193,-1.4286586,-0.83362743,0.43447041
-850.26346,0.86090675,0.53867711,3,7,0,852.46821,-1.754603,-1.5627237,-1.8379992,-1.3193782,-0.81225616,-0.72655158,-0.79882168,0.44985873
-853.9634,0.83013886,0.53867711,2,7,0,855.98315,-1.6221487,-1.1451386,-1.6411226,-1.2627146,-1.4794039,-2.836152,-0.84116761,0.43120675
-851.42431,0.90380314,0.53867711,3,7,0,860.31807,-1.5074615,-1.394221,-1.6389626,-1.5451509,-1.1796668,-1.8673239,-0.8522369,0.42645992
-854.43143,0.9397169,0.53867711,3,7,0,856.99923,-1.5503384,-1.5738484,-1.9381047,-1.7638176,-1.4736724,-1.5571005,-0.83179762,0.43526614
-853.24377,0.96536373,0.53867711,3,7,0,860.14844,-1.8120756,-1.297568,-1.6952985,-1.0646033,-1.0169213,-2.2556116,-0.66526934,0.51413503
-849.32343,1,0.53867711,3,7,0,855.20365,-1.6461817,-1.4426985,-1.7051828,-1.5970178,-0.68804268,-2.0982489,-0.91353438,0.40110406
-848.73522,0.96450001,0.53867711,3,7,0,851.33638,-1.6382112,-1.2937377,-1.6415337,-0.92643403,-0.74443556,-0.88996838,-0.87663213,0.4161822
-849.25985,0.95544582,0.53867711,3,7,0,850.66382,-1.7239972,-1.4924344,-1.7353262,-1.3135729,-0.56941871,-1.2073804,-0.88470407,0.41283633
-851.91382,0.81869398,0.53867711,3,7,0,854.27669,-1.709793,-1.2375977,-1.7338892,-0.92934059,-1.1231883,-1.1015332,-0.74292154,0.47572204
-850.95135,1,0.53867711,3,7,0,854.04194,-1.5279584,-1.4442598,-1.6438157,-1.5465028,-0.30900434,-1.5801814,-0.90597684,0.40414691
-851.64466,0.95869529,0.53867711,3,7,0,854.15485,-1.742221,-1.2120412,-1.636484,-0.89622132,-0.95589712,-1.0175273,-0.98240339,0.37441016
-851.14991,0.97335628,0.53867711,3,11,0,856.49048,-1.7691711,-1.5149277,-1.5226647,-1.4803987,-1.2175964,-1.0581759,-0.64137959,0.52656548
-850.71501,0.98194064,0.53867711,3,7,0,853.47249,-1.7552337,-1.4679395,-1.3656908,-1.4783263,-0.99664425,-0.80619081,-0.82692275,0.43739318
-852.93721,0.86971277,0.53867711,3,7,0,855.53759,-1.4913171,-1.2157433,-1.8746035,-1.0324626,-0.7469746,-2.5415581,-1.0203007,0.36048652
-848.97667,0.98390056,0.53867711,3,7,0,853.45011,-1.626039,-1.3177774,-1.3342272,-1.0687566,-0.54555761,-1.1543141,-1.0002433,0.36778995
-848.93903,0.91315581,0.53867711,3,7,0,850.73075,-1.6305441,-1.4002604,-1.8874072,-1.549921,-0.91788021,-1.2184592,-0.8869134,0.41192524
-850.62156,0.88706806,0.53867711,3,7,0,852.78971,-1.741434,-1.3398606,-1.423786,-0.92748484,-0.54476129,-1.4644301,-0.97764601,0.37619562
-852.61492,0.95274886,0.53867711,3,7,0,854.15783,-1.4704216,-1.363655,-1.6203999,-1.7539678,-0.60694404,-1.1394105,-0.90154476,0.40594209
-849.6971,0.97653474,0.53867711,3,7,0,855.84675,-1.7748539,-1.4969862,-1.7110224,-1.3950999,-1.1883609,-1.4185504,-0.76757974,0.46413504
-850.02698,0.92313244,0.53867711,3,7,0,853.79063,-1.7522938,-1.5607642,-1.9361222,-1.2864913,-1.0934806,-1.4755159,-0.66628784,0.51361165
-848.85392,0.95694672,0.53867711,3,15,0,852.57996,-1.5734101,-1.4451037,-1.7006959,-1.0714164,-0.94794184,-1.4780171,-0.89388095,0.40906511
-849.32973,0.96995422,0.53867711,3,7,0,851.12299,-1.557873,-1.2616416,-1.5770393,-1.0631604,-0.34510131,-1.567107,-0.98416831,0.37374994
-848.88547,0.78733375,0.53867711,2,3,0,853.62183,-1.6615761,-1.2401134,-1.512587,-1.1675728,-0.60886238,-1.2576618,-1.000649,0.36764078
-850.88586,0.9171947,0.53867711,2,7,0,851.76518,-1.5173885,-1.3879812,-1.6575657,-1.4708555,-0.56636525,-2.5553976,-0.86927902,0.41925371
-849.16791,0.96529911,0.53867711,2,3,0,851.56411,-1.5422636,-1.3611027,-1.5834077,-1.399732,-0.59471937,-1.8315108,-0.87901597,0.41519127
-851.38182,0.90243043,0.53867711,3,7,0,852.83541,-1.6653098,-1.2912364,-2.0506486,-1.3441336,-0.32713311,-1.0519409,-0.97645162,0.37664521
-854.93834,0.83895059,0.53867711,3,7,0,857.33881,-1.7056643,-1.5767261,-1.5122129,-1.4127141,-1.6848718,-2.9267055,-0.59632732,0.55083095
-855.77002,0.95067933,0.53867711,3,7,0,858.50134,-1.7233675,-1.3700495,-2.3109984,-1.5868953,-0.27658286,-0.46681091,-0.9250096,0.39652761
-854.14783,1,0.53867711,3,7,0,859.23776,-1.7288007,-1.4647238,-1.3228821,-1.5486046,-1.3408662,-2.6619623,-0.63136789,0.53186377
-851.39497,1,0.53867711,3,7,0,856.21168,-1.7798217,-1.3822824,-2.0588516,-1.2182376,-0.89422216,-0.58926753,-0.8250207,0.43822592
-854.11404,0.8963134,0.53867711,3,7,0,858.11799,-1.5855782,-1.5651777,-1.1245512,-1.4080601,-0.89574623,-2.3098503,-0.8630435,0.42187615
-852.57668,1,0.53867711,3,7,0,855.96549,-1.7273625,-1.2231112,-2.2201252,-1.3716332,-0.69182067,-0.97123384,-0.80989362,0.44490539
-852.06407,0.9416608,0.53867711,2,7,0,857.21031,-1.7642031,-1.6088628,-1.7895742,-1.609953,-1.4583443,-1.650831,-0.57287681,0.56390087
-850.07469,0.95549311,0.53867711,3,7,0,854.77807,-1.5760676,-1.3420815,-1.7024266,-0.93589397,-0.20128897,-1.1111887,-0.94411935,0.38902201
-850.38351,0.9319325,0.53867711,3,7,0,853.3721,-1.7781013,-1.3388369,-1.5131962,-1.4473765,-1.1983445,-1.3004687,-0.81213166,0.44391079
-851.49453,0.90770722,0.53867711,2,3,0,852.94597,-1.7947227,-1.3109956,-1.4722211,-1.4530959,-1.023531,-2.3946866,-0.82215979,0.43948144
-850.80702,1,0.53867711,3,7,0,853.0027,-1.497336,-1.4272628,-1.8457844,-1.1517667,-0.74658895,-1.4794168,-0.9342942,0.39286305
-851.56851,0.92775292,0.53867711,3,7,0,856.24909,-1.6960821,-1.1741207,-1.4320213,-0.87869727,-0.70157647,-0.69614911,-1.0499347,0.34996059
-848.68648,0.9409339,0.53867711,2,7,0,856.02812,-1.6924646,-1.316345,-1.7039874,-1.4108336,-0.81088011,-2.0169979,-0.75630615,0.46939711
-851.6478,0.8712202,0.53867711,3,7,0,853.29523,-1.6845745,-1.3005997,-1.6312726,-0.79855421,-0.45037087,-2.8356955,-1.0037842,0.36648992
-851.06125,0.95790624,0.53867711,3,7,0,853.52146,-1.5576236,-1.4693432,-1.5807916,-1.6278072,-1.0863275,-0.53392681,-0.79884821,0.4498468
-849.63385,0.95006152,0.53867711,3,7,0,853.83009,-1.6583916,-1.3900678,-1.9769379,-1.517109,-0.58865255,-1.2982202,-0.91475633,0.40061423
-851.94429,0.93426831,0.53867711,3,7,0,853.69952,-1.6292086,-1.5255933,-1.4105361,-1.503182,-1.2694948,-1.840965,-0.6773001,0.50798666
-852.01007,0.96024422,0.53867711,3,7,0,856.65757,-1.6795424,-1.2258632,-1.8373793,-1.0533274,-0.36377151,-2.6619832,-1.0191332,0.36090765
-851.91119,0.9441505,0.53867711,3,7,0,855.85885,-1.5199987,-1.2166626,-1.6495479,-1.2878545,-0.13124715,-1.3777122,-0.93735295,0.39166322
-851.02687,1,0.53867711,3,7,0,853.80509,-1.7767517,-1.5114507,-1.5619136,-1.284077,-1.4042434,-1.4230875,-0.69390137,0.49962305
-851.75257,0.85026687,0.53867711,3,7,0,855.12876,-1.5883123,-1.3313242,-1.9052945,-1.3859627,-0.36044885,-1.5453061,-1.0706558,0.34278363
-852.20225,0.98764072,0.53867711,3,7,0,853.77494,-1.6720071,-1.3757893,-1.2256975,-0.96668157,-0.85672824,-0.84121253,-0.78039168,0.4582265
-851.49577,1,0.53867711,3,7,0,853.31137,-1.5537146,-1.2593741,-1.9620532,-1.3822394,-0.37606309,-1.8504151,-1.0059167,0.36570923
-851.9956,0.97009992,0.53867711,3,7,0,854.14602,-1.7682749,-1.5138878,-1.343527,-1.3400092,-1.2721353,-1.1915438,-0.71780699,0.48782088
-851.24489,0.97351033,0.53867711,3,7,0,854.43547,-1.5796596,-1.306485,-2.1454932,-1.3630408,-0.61373212,-1.6480123,-0.94217583,0.38977882
-848.7066,1,0.53867711,3,7,0,852.32981,-1.6535866,-1.3873929,-1.7007282,-1.5305023,-0.71352458,-2.4036255,-0.77526543,0.46058151
-854.66783,0.73668773,0.53867711,3,7,0,856.04028,-1.6222395,-1.343593,-2.3953885,-1.1933955,-0.36115259,-2.5433998,-0.90520908,0.40445731
-849.91719,0.99293465,0.53867711,3,7,0,856.38288,-1.6103439,-1.4556911,-1.4040506,-1.2558545,-0.99472014,-2.2433269,-0.78603248,0.45564901
-851.42723,0.92579573,0.53867711,2,7,0,852.43762,-1.6403177,-1.5487697,-1.4024122,-1.3393897,-1.2721839,-1.6811014,-0.91397334,0.40092803
-849.71358,1,0.53867711,3,7,0,854.76945,-1.6758779,-1.2403093,-1.8515169,-1.3399415,-0.4743177,-1.8431235,-0.83068626,0.43575014
-850.60532,0.91432721,0.53867711,3,7,0,852.26841,-1.6366373,-1.6056912,-1.6339897,-1.0208981,-1.0466223,-0.96753395,-0.8126118,0.4436977
-853.95213,0.66598706,0.53867711,3,7,0,857.51428,-1.7127393,-1.3212578,-1.8469151,-2.0696825,-0.62216371,-3.3249804,-0.84896888,0.42785587
-853.19048,0.99569194,0.53867711,3,7,0,856.81785,-1.7237552,-1.3432946,-1.7637689,-2.2743891,-1.0614256,-2.0831718,-0.74269259,0.47583097
-854.25139,0.94660494,0.53867711,3,7,0,859.58084,-1.8209853,-1.5453723,-2.0915738,-1.8488987,-0.77913656,-2.1765523,-0.51215076,0.59920544
-850.89365,0.98268609,0.53867711,3,7,0,856.35868,-1.6456882,-1.4550492,-1.6154274,-1.0072131,-1.4737016,-1.0939107,-0.91738547,0.39956235
-850.07354,0.83495622,0.53867711,3,7,0,855.03392,-1.6918072,-1.382345,-1.7748328,-0.87827647,-0.3509973,-0.90514664,-0.91502518,0.40050654
-850.23434,0.82254801,0.53867711,3,7,0,854.60859,-1.5976134,-1.3524027,-1.4288316,-1.6724529,-1.1909922,-1.5869022,-0.84974775,0.42752276
-850.25783,0.9495917,0.53867711,2,7,0,854.24735,-1.5366675,-1.293745,-1.6671686,-1.2349418,-0.83480295,-0.73282689,-1.0555238,0.34801008
-852.25846,0.95240746,0.53867711,3,7,0,853.96255,-1.5192176,-1.272975,-1.9860884,-1.1596623,-0.70636807,-0.1940259,-0.94499265,0.38868243
-849.16275,1,0.53867711,3,7,0,853.71902,-1.7310013,-1.5115489,-1.5786612,-1.3630605,-0.85204515,-2.2241443,-0.78471514,0.45624965
-849.45549,0.95347512,0.53867711,3,7,0,851.13069,-1.6159577,-1.257566,-1.8609028,-1.5187191,-0.84389475,-1.2583779,-0.93144169,0.3939853
-848.60954,0.94815333,0.53867711,3,7,0,851.74476,-1.6416184,-1.4493558,-1.4426348,-1.0513913,-0.60230432,-1.41245,-0.88145864,0.41417833
-848.19938,0.79111875,0.53867711,3,7,0,854.44404,-1.5941232,-1.3524534,-1.7268633,-1.3809924,-0.95948627,-1.5948624,-0.86590537,0.42067052
-851.17716,0.85073644,0.53867711,3,7,0,852.76052,-1.6189742,-1.5212881,-1.5108899,-1.4818722,-1.281833,-2.1234703,-0.69498005,0.49908441
-852.35298,0.92870219,0.53867711,3,7,0,855.87359,-1.6838837,-1.2852286,-1.943892,-1.8334633,-0.30814688,-2.1417549,-0.85864246,0.42373693
-852.32683,0.83401445,0.53867711,2,3,0,855.84514,-1.7418136,-1.3219635,-1.8351158,-1.6107417,-0.15123597,-1.539473,-0.77995163,0.45842819
-851.65332,0.98981795,0.53867711,3,7,0,856.2359,-1.6454463,-1.2136162,-1.6602413,-1.8752142,-1.0554746,-1.3241231,-0.9294655,0.39476466
-850.45037,0.96026278,0.53867711,3,7,0,854.90045,-1.7397876,-1.2828075,-1.4812768,-1.6665471,-0.50575381,-1.3136105,-0.85275994,0.42623692
-849.85173,0.98538551,0.53867711,3,7,0,853.04762,-1.5044046,-1.332418,-1.6233846,-1.1441461,-0.59526489,-1.8030152,-0.97653291,0.3766146
-848.10139,0.92263052,0.53867711,2,3,0,851.12987,-1.5704164,-1.3882347,-1.584989,-1.251704,-0.76314727,-1.3475334,-0.90270524,0.40547128
-849.3487,0.87307358,0.53867711,3,7,0,851.37503,-1.5592965,-1.4103399,-1.6045253,-0.94014338,-0.78666231,-1.8809866,-0.9470235,0.38789387
-849.25597,0.92328269,0.53867711,3,7,0,852.56798,-1.752555,-1.4021997,-1.6980362,-1.6867648,-0.79435599,-1.0244292,-0.78016192,0.45833179
-852.50894,0.8146548,0.53867711,3,7,0,854.32362,-1.6326043,-1.4665635,-2.1240552,-1.0940881,-0.41360683,-2.8558181,-0.77788846,0.45937498
-851.59864,0.95430852,0.53867711,3,7,0,855.07988,-1.7262083,-1.3588722,-1.5611745,-1.7064894,-1.3250076,-2.8441741,-0.80482072,0.44716809
-851.4109,0.96559401,0.53867711,3,7,0,855.80197,-1.6735884,-1.5541468,-2.1353069,-1.1511984,-0.66148278,-0.81920989,-0.8390649,0.4321144
-848.65851,0.95952616,0.53867711,3,7,0,854.10677,-1.5907788,-1.3848641,-1.6158073,-1.5598426,-0.79533467,-1.8332722,-0.81888112,0.44092472
-848.71336,0.89034031,0.53867711,2,7,0,853.34343,-1.645423,-1.3749994,-1.5501743,-1.2606423,-0.65234572,-2.691618,-0.86470237,0.42117689
-850.29402,0.75213584,0.53867711,2,3,0,852.58691,-1.6431949,-1.4772971,-1.6582724,-1.138609,-0.42821376,-2.7587732,-0.93741328,0.39163959
