# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 06:58:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145810/survival/survival-202604291458-3-86c6a0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145810/survival/survival-profile-202604291458-3-18c897.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
# Adaptation terminated
# Step size = 0.468793
# Diagonal elements of inverse mass matrix:
# 0.11906, 0.210862, 0.272368, 0.242778, 0.521683, 2.76164, 0.116835
-99.196168,0.88838605,0.468793,3,7,0,105.57841,-2.3255367,-3.2289965,-2.8719869,-1.742239,-1.077457,-2.0295148,-0.9997423,0.36797426
-99.427529,0.91535571,0.468793,2,7,0,102.62797,-2.2912433,-2.7598462,-2.8735198,-2.7112142,-1.2123613,-0.99924527,-0.93491487,0.39261929
-100.38024,0.96303011,0.468793,2,7,0,104.20126,-1.968657,-2.4128698,-2.956086,-1.6437933,-0.81059851,-0.20578983,-1.2536269,0.28546757
-100.70038,0.9666106,0.468793,3,7,0,103.58618,-1.8129104,-2.4682354,-2.3889815,-1.6654266,-0.89039146,0.076288162,-1.3216306,0.26670007
-97.846838,0.98777291,0.468793,3,15,0,101.91944,-2.3931143,-3.1923633,-2.8993867,-2.2890708,-1.9495425,-3.1347384,-0.54874146,0.57767638
-100.56835,0.86496426,0.468793,3,7,0,103.36536,-2.4656392,-3.0467527,-2.7689156,-1.6084332,-3.1351176,-1.054696,-0.69884157,0.4971609
-100.47423,0.9923044,0.468793,3,7,0,101.8099,-2.2166377,-2.9443635,-3.2531488,-2.7145184,-0.49544947,-2.5237744,-0.52026141,0.59436516
-98.481224,0.92308759,0.468793,3,7,0,104.81006,-2.3612359,-2.910194,-3.4554589,-2.4504426,-1.3513314,-1.4965647,-0.32364836,0.72350461
-101.80218,0.89006167,0.468793,3,7,0,102.47831,-2.6377023,-3.7815932,-2.9939563,-2.2969486,-2.4573808,-6.5757224,-0.22146092,0.80134724
-99.964289,0.87445171,0.468793,3,7,0,105.13205,-2.1221845,-3.2122784,-3.4739219,-2.0740217,-2.2847098,-3.9855896,-0.38455209,0.68075548
-99.000674,1,0.468793,3,7,0,100.99315,-2.3844081,-2.806766,-2.8843819,-2.0600396,-0.97369826,-0.23035591,-0.54447785,0.58014463
-100.103,0.86139131,0.468793,3,7,0,101.82783,-2.6225748,-2.9438961,-2.7769811,-1.9483449,-2.7585107,-3.1359182,-0.72770344,0.48301699
-100.46316,0.98171166,0.468793,3,7,0,102.26813,-2.2287405,-4.0117006,-3.1528122,-2.3043798,-1.6890019,-0.97716289,-0.2255982,0.79803869
-100.05504,0.88124919,0.468793,3,7,0,103.58368,-2.368474,-3.7983211,-2.7902428,-2.5056943,-2.3356848,-0.3632097,-0.50935402,0.60088361
-104.09545,0.87182178,0.468793,3,7,0,106.68489,-1.5858304,-2.7857026,-3.9209188,-1.6934511,-0.85928248,-3.7957413,-1.1429075,0.31889051
-105.68686,0.68390401,0.468793,3,7,0,109.51075,-3.4232321,-3.3447914,-2.500301,-2.6350163,-2.3130318,-0.30851326,-0.44199039,0.64275581
-103.23612,0.85321905,0.468793,2,7,0,113.56814,-2.0867958,-4.2572631,-3.0571589,-2.1346216,-2.143159,-2.6790291,-0.1572646,0.85447794
-103.29151,0.9964912,0.468793,3,7,0,106.72244,-2.0013285,-4.3473719,-2.8323541,-2.4569856,-2.5291286,-2.9672037,-0.42512194,0.65369007
-102.36379,1,0.468793,3,7,0,106.29839,-3.0211285,-3.0469474,-3.1188477,-3.0092367,-0.63738829,-1.6293161,-0.32439102,0.7229675
-100.83143,0.96108088,0.468793,3,7,0,105.67822,-1.9499875,-2.867759,-3.7035658,-2.6544955,-2.3472108,-1.8131564,-0.5920688,0.55318168
-99.936094,0.97148754,0.468793,3,7,0,102.27968,-2.8074926,-3.4556936,-2.458643,-2.1874497,-1.8504406,-1.3988118,-0.52506143,0.59151903
-102.26114,0.85524904,0.468793,3,7,0,105.7247,-2.2890428,-3.5737937,-2.7083931,-2.5216794,-0.55025033,-5.6848228,-0.65938859,0.51716744
-103.46029,0.9829127,0.468793,3,7,0,107.55331,-2.2229636,-2.1563913,-2.7599814,-2.7655738,-2.3165915,-5.102977,-0.92914399,0.3948916
