# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = binary_model
# start_datetime = 2026-04-29 06:58:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_binary.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145810/binary/binary-202604291458-3-807e7b.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145810/binary/binary-profile-202604291458-3-2e3568.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=binary_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,odds_ratio
# Adaptation terminated
# Step size = 0.454552
# Diagonal elements of inverse mass matrix:
# 0.275258, 0.370784
-34.358837,0.54062268,0.45455218,2,3,0,39.087443,-0.21212541,-1.5253737,0.21753975
-32.422076,0.87178561,0.45455218,2,3,0,37.008899,-0.47773563,-0.8993886,0.40681831
-31.641843,1,0.45455218,1,1,0,32.3448,-0.33696875,-0.85407106,0.42567844
-30.935317,0.96556289,0.45455218,2,3,0,31.913858,-0.18634898,-0.69066439,0.50124294
-32.997265,0.88877032,0.45455218,4,15,0,33.351074,-1.3672969,0.34964002,1.4185568
-32.696948,0.94554189,0.45455218,1,3,0,33.699662,-1.2262037,0.8008819,2.2275045
-33.040645,0.97668787,0.45455218,3,7,0,33.278954,-1.3839174,0.89403387,2.4449725
-32.929085,1,0.45455218,2,3,0,33.18357,-1.4164253,0.77719881,2.1753701
-32.120815,0.98075401,0.45455218,2,3,0,33.061145,-1.1658692,0.4616943,1.5867602
-31.621738,0.97552016,0.45455218,4,15,0,32.660739,0.31336285,-1.2532652,0.28557084
-33.798762,0.68484517,0.45455218,2,3,0,34.672058,-0.1853014,-1.4596264,0.23232305
-33.140291,1,0.45455218,2,3,0,34.024579,0.40047097,-0.50697449,0.60231514
-34.619969,0.81587244,0.45455218,2,7,0,35.854034,-0.88538463,-0.81257448,0.44371426
-31.523458,1,0.45455218,2,3,0,33.844012,-0.098489967,-0.22745535,0.79655799
-31.23909,0.80542418,0.45455218,2,7,0,33.340088,0.19152791,-0.81019478,0.44477143
-31.276032,0.92046241,0.45455218,2,3,0,31.782583,-0.13309093,-0.91846694,0.39913046
-32.236742,0.93189308,0.45455218,2,3,0,32.258518,0.34220953,-0.62691453,0.53423764
-33.209197,0.95869146,0.45455218,3,15,0,35.960667,-1.4151172,0.3707966,1.4488883
-32.680082,1,0.45455218,3,7,0,33.202132,-1.0752312,0.77696111,2.1748531
-32.114333,0.93666446,0.45455218,3,11,0,33.353156,0.46475894,-0.88304496,0.41352184
-33.992313,0.90227699,0.45455218,3,7,0,35.052418,1.0710748,-1.9381502,0.14397001
-32.389934,0.87146166,0.45455218,2,7,0,35.496507,0.62077187,-1.1123439,0.3287874
-30.965025,0.98701052,0.45455218,3,9,0,32.436932,-0.46219801,-0.13130746,0.87694811
-30.874628,0.7543394,0.45455218,2,3,0,32.549299,-0.23240883,-0.59426758,0.55196669
-31.062843,0.95986127,0.45455218,1,3,0,31.105135,-0.34798027,-0.61905711,0.5384519
-31.035354,0.96816451,0.45455218,3,9,0,31.778867,-0.62054583,-0.11944813,0.88741004
-31.885879,0.6912351,0.45455218,3,7,0,34.970737,0.48843793,-1.3187263,0.26747577
-31.15705,0.9933614,0.45455218,2,5,0,32.173268,0.039913075,-0.96098485,0.38251598
-31.437717,0.77426928,0.45455218,2,3,0,33.080774,0.23144574,-1.1551133,0.31502184
-31.288309,0.98505189,0.45455218,1,3,0,31.69205,0.067193863,-1.0450254,0.3516829
-31.110092,0.97285038,0.45455218,3,11,0,32.045485,-0.41007545,-0.070264141,0.93214757
-31.39055,0.98543007,0.45455218,2,7,0,31.819579,-0.83742275,0.18933074,1.2084406
-31.915743,0.76250725,0.45455218,3,9,0,33.071642,0.34033559,-0.72570614,0.48398269
-31.545807,0.77167829,0.45455218,2,3,0,33.587764,0.33025831,-0.89448798,0.40881687
-30.978399,0.97003576,0.45455218,3,7,0,31.797329,-0.55320052,-0.1175633,0.88908423
-31.211195,0.94033924,0.45455218,2,3,0,31.25208,-0.43868439,-0.002783637,0.99722023
-31.443939,0.81728479,0.45455218,2,7,0,34.488588,-0.3581407,-0.76844347,0.46373432
-31.754893,0.99385519,0.45455218,3,11,0,32.222562,-0.59165483,0.2884985,1.3344223
-31.296401,1,0.45455218,2,3,0,31.702658,-0.76533511,0.15403892,1.1665363
-31.001698,0.99532286,0.45455218,3,7,0,31.69936,-0.57327657,-0.090447963,0.91352187
-31.001502,0.96573999,0.45455218,3,7,0,31.195923,-0.55731011,-0.081625218,0.9216173
-32.220664,0.72122726,0.45455218,2,3,0,32.472166,-0.92378023,-0.24560207,0.78223343
-31.59812,0.99073047,0.45455218,1,3,0,32.218107,-0.8938433,-0.027632671,0.97274562
-31.337818,0.94772903,0.45455218,2,3,0,32.047606,-0.67942042,0.18483944,1.2030253
-31.021424,1,0.45455218,3,9,0,31.437595,0.052745988,-0.72331855,0.48513962
-31.242313,0.91012626,0.45455218,2,7,0,32.453778,-0.76668022,0.065173939,1.0673447
-31.308535,0.99017493,0.45455218,3,7,0,32.041786,-0.79688565,0.13334968,1.1426495
-33.855265,0.46472263,0.45455218,2,3,0,34.496315,-1.1304092,-0.3301887,0.71878808
-34.300678,0.97613056,0.45455218,2,3,0,34.803128,-1.2020591,-0.31026785,0.73325053
-31.951559,1,0.45455218,1,3,0,34.779591,-1.0978237,0.28930456,1.3354984
-30.967696,0.92643223,0.45455218,3,7,0,32.534991,-0.019845539,-0.61641955,0.53987397
-31.393532,0.90298,0.45455218,1,3,0,31.458825,0.031927593,-0.43582971,0.64672785
-31.521548,0.99783145,0.45455218,2,7,0,31.97046,-0.79630634,-0.18688873,0.82953603
-31.178814,1,0.45455218,2,3,0,31.484514,-0.72817302,-0.019537358,0.98065226
-30.846436,0.90210944,0.45455218,2,7,0,31.928718,-0.20592917,-0.56331246,0.56932009
-31.375514,0.95709287,0.45455218,2,5,0,31.642965,0.28285683,-1.0532246,0.34881116
-31.330757,0.78732551,0.45455218,2,3,0,32.751789,-0.0047853581,-1.0293435,0.35724141
-33.089444,0.85620379,0.45455218,3,7,0,34.134237,-1.4360107,0.87548067,2.4000286
-34.342798,0.8978808,0.45455218,4,15,0,34.586667,-1.7749798,0.84596339,2.3302216
-33.458668,0.91120618,0.45455218,2,3,0,35.278021,-1.5682362,0.71569733,2.0456126
-32.845573,0.93158138,0.45455218,2,3,0,34.129038,-1.4001352,0.58495253,1.7949058
-32.408854,0.98316371,0.45455218,2,3,0,33.0219,-1.2510815,0.61922679,1.8574912
-31.146825,0.95501829,0.45455218,3,7,0,32.779531,-0.63873093,-0.24606761,0.78186936
-31.01423,0.99672284,0.45455218,3,15,0,31.411864,-0.010541045,-0.83886014,0.43220289
-31.684067,0.9168648,0.45455218,2,7,0,32.614114,0.38796617,-0.94091731,0.39026967
-31.470267,0.98510758,0.45455218,2,3,0,31.894248,0.31266396,-1.1371969,0.32071677
-31.550734,0.98782905,0.45455218,3,9,0,31.878354,-0.86486633,0.31484195,1.3700428
-31.589976,0.9160326,0.45455218,2,3,0,32.137318,-0.94357753,0.13476183,1.1442642
-30.960333,0.99950768,0.45455218,3,11,0,32.0603,-0.35957793,-0.19646655,0.82162882
-31.008646,0.99945003,0.45455218,4,15,0,31.344572,-0.085809269,-0.80998788,0.44486346
-31.101779,0.91457214,0.45455218,2,7,0,31.614065,-0.35086104,-0.63645143,0.52916688
-34.460469,0.49499559,0.45455218,1,3,0,34.83879,-0.62677831,-1.1048631,0.33125621
-30.935331,0.86657682,0.45455218,1,3,0,35.02607,-0.059351769,-0.57871353,0.56061912
-30.854008,1,0.45455218,2,3,0,30.933825,-0.17680794,-0.59052205,0.55403797
-31.249479,0.91953959,0.45455218,2,7,0,31.686956,-0.16398805,-0.24557008,0.78225846
-31.500099,0.99301321,0.45455218,3,7,0,32.803457,-0.90901476,0.19252965,1.2123125
-31.322713,0.98080389,0.45455218,1,3,0,31.764313,-0.68439919,0.17820396,1.195069
-31.322713,0.42588547,0.45455218,1,3,0,34.402495,-0.68439919,0.17820396,1.195069
-31.052439,0.9821839,0.45455218,2,3,0,31.418986,-0.58636908,-0.027062751,0.97330016
-30.873987,0.99970608,0.45455218,4,15,0,31.060159,-0.13129945,-0.54181011,0.58169437
-31.203579,0.91801422,0.45455218,2,7,0,31.536384,0.11895511,-0.67098234,0.51120615
-31.47656,0.94826012,0.45455218,2,3,0,31.682015,-0.018093213,-1.0780072,0.34027294
-31.244117,0.80716806,0.45455218,2,7,0,33.198824,-0.33103745,-0.078463962,0.92453538
-31.477212,0.818926,0.45455218,2,7,0,32.520035,-0.54083455,-0.56278204,0.56962215
-31.533903,0.99181191,0.45455218,2,7,0,31.816743,0.043565565,-0.40157071,0.669268
-31.834666,0.98110913,0.45455218,2,7,0,31.978747,-0.18900922,-1.0522846,0.34913919
-31.188742,1,0.45455218,1,3,0,31.872752,0.053436353,-0.98482038,0.37350631
-33.634415,0.78536038,0.45455218,3,11,0,34.43348,-1.5054549,0.41144916,1.509003
-33.342023,0.98057326,0.45455218,2,3,0,34.125187,-1.3993886,1.0085179,2.7415347
-32.220179,0.99700704,0.45455218,3,7,0,33.42636,-1.2008657,0.41366205,1.5123459
-32.55159,0.95161743,0.45455218,1,1,0,32.571004,-1.2957661,0.42768848,1.5337082
-31.651085,0.95742718,0.45455218,2,7,0,34.363485,-0.25881726,-0.01936207,0.98082417
-30.898786,0.99719649,0.45455218,2,7,0,31.781358,-0.27863602,-0.5784084,0.56079021
-30.999642,0.8946278,0.45455218,2,3,0,31.652399,-0.0040268854,-0.6086279,0.54409691
-31.518207,0.96234604,0.45455218,3,7,0,31.786843,0.23871438,-1.2012334,0.30082294
-32.535015,0.62311402,0.45455218,3,11,0,35.228792,-1.1635754,0.74510467,2.1066619
-31.841592,0.98720721,0.45455218,3,7,0,32.700578,-1.0605856,0.33836739,1.4026557
-32.231921,0.81199227,0.45455218,1,3,0,33.058858,-0.67060438,0.46172781,1.5868133
-31.825414,0.99566926,0.45455218,3,11,0,33.449063,-0.15512148,-1.0797246,0.33968906
-31.065258,0.91954779,0.45455218,2,7,0,32.683563,-0.011136805,-0.5373149,0.58431509
-30.859092,0.99797609,0.45455218,2,3,0,31.056169,-0.20169205,-0.59290449,0.55271959
-30.985002,0.96173573,0.45455218,3,11,0,31.151884,-0.43715782,-0.12681157,0.88089964
-30.898387,0.85094539,0.45455218,2,3,0,31.836094,-0.45378819,-0.32853502,0.71997772
-30.97733,0.89492187,0.45455218,2,3,0,31.577739,-0.41602847,-0.14497854,0.86504086
-30.961129,0.80167323,0.45455218,2,7,0,32.235289,-0.10921674,-0.76006839,0.46763444
-31.141701,0.80253092,0.45455218,2,3,0,32.479559,0.05737794,-0.95426507,0.38509506
-31.145665,0.99067391,0.45455218,2,3,0,31.257344,0.082246761,-0.95899744,0.38327695
-30.982371,0.95589262,0.45455218,2,3,0,31.423006,0.013888246,-0.68026664,0.50648193
-31.211304,0.97219397,0.45455218,2,7,0,31.723118,0.081985329,-1.0058844,0.36572103
-32.732454,0.82619636,0.45455218,2,7,0,33.625533,0.13079497,-1.5163215,0.2195179
-31.571773,0.99327171,0.45455218,3,11,0,32.972071,-0.87787807,-0.046900498,0.95418234
-31.67351,0.98326429,0.45455218,3,11,0,31.943672,-0.026977849,-1.1375981,0.32058813
-33.595952,0.9021735,0.45455218,2,3,0,33.757815,0.75938077,-0.98684677,0.37275021
-31.531545,1,0.45455218,2,3,0,33.500936,-0.060643626,-1.0674247,0.343893
-30.944389,0.99963006,0.45455218,4,15,0,31.434571,-0.031310542,-0.62894232,0.53315541
-30.907883,0.99983383,0.45455218,4,15,0,30.965309,-0.4431029,-0.36862224,0.69168665
-30.855343,1,0.45455218,2,3,0,30.898195,-0.33394622,-0.32454119,0.72285893
-31.074641,0.93661551,0.45455218,1,3,0,31.171555,-0.46220145,-0.48428802,0.61613571
-31.130501,0.98678384,0.45455218,2,3,0,31.23154,-0.09291064,-0.38225346,0.68232209
-30.846652,0.99612678,0.45455218,1,3,0,31.135558,-0.20737228,-0.56337039,0.56928711
-31.090472,0.97636943,0.45455218,2,5,0,31.299042,-0.00071471931,-0.90392051,0.40497882
-31.796028,0.90154389,0.45455218,2,3,0,31.87784,-0.061098273,-1.1486157,0.3170754
-32.045402,0.98042114,0.45455218,2,7,0,33.304832,-0.53963746,0.32379936,1.3823699
-32.476968,0.95367663,0.45455218,2,3,0,32.679206,-1.0626077,-0.09009044,0.91384853
-31.115882,0.99805428,0.45455218,2,7,0,33.080167,-0.17980576,-0.28452675,0.75237023
-31.316589,0.99324937,0.45455218,2,7,0,31.380827,-0.68701481,-0.27321866,0.76092638
-32.142525,0.95841978,0.45455218,2,7,0,36.663119,0.59761413,-1.3539068,0.25822944
-33.2406,0.85888328,0.45455218,2,3,0,33.393553,0.31438265,-1.7366556,0.17610839
-38.653177,0.76105003,0.45455218,2,3,0,38.910188,1.3078075,-1.0742425,0.34155637
-34.842337,0.94292194,0.45455218,2,3,0,41.243177,1.129332,-2.2570114,0.10466281
-33.937205,0.9952543,0.45455218,2,3,0,34.925876,0.99078548,-2.0130308,0.13358319
-32.23237,0.79322054,0.45455218,2,7,0,38.487346,0.24347117,-0.48056671,0.61843282
-32.97276,0.8397147,0.45455218,3,9,0,35.422201,-1.2787063,0.15631502,1.1691945
-32.149306,0.99502036,0.45455218,2,7,0,33.355692,-0.17753851,0.014736943,1.0148461
-30.934114,1,0.45455218,1,3,0,32.137203,-0.51760499,-0.19450725,0.82324021
-32.459448,0.67767341,0.45455218,1,3,0,32.748609,-0.80275942,-0.49670341,0.60853344
-31.177905,0.98753724,0.45455218,3,7,0,32.793318,-0.68581178,-0.17209362,0.84190035
-30.84436,0.99514387,0.45455218,4,15,0,31.381851,-0.28653992,-0.49654159,0.60863192
-31.487923,0.96735357,0.45455218,2,7,0,32.397055,0.34347872,-1.0297919,0.35708126
-31.234513,0.67504108,0.45455218,3,11,0,33.725706,-0.76319171,0.051965713,1.0533396
-30.981856,0.99694684,0.45455218,2,3,0,31.258845,-0.48755151,-0.10694164,0.89857811
-31.022601,0.99896299,0.45455218,3,11,0,31.146886,0.05908313,-0.80421261,0.4474401
-30.901407,0.9894942,0.45455218,2,3,0,31.09165,-0.14238692,-0.68328556,0.5049552
-31.698015,0.97609196,0.45455218,3,11,0,31.866358,0.43199065,-1.1963235,0.3023036
-30.928633,0.99574253,0.45455218,2,7,0,32.262209,-0.12445624,-0.7219756,0.48579158
-31.018813,0.97640848,0.45455218,4,15,0,31.413657,-0.60592253,-0.13458735,0.87407652
-32.36663,0.76367474,0.45455218,3,9,0,35.120538,0.65557123,-1.4815168,0.22729267
-32.478188,0.98832044,0.45455218,2,3,0,32.521395,0.70754277,-1.4171223,0.2424106
-32.478188,0.40685915,0.45455218,2,3,0,36.594616,0.70754277,-1.4171223,0.2424106
-35.433129,0.95326072,0.45455218,2,3,0,35.49078,1.2036864,-2.4021831,0.09052012
-36.445415,0.85675205,0.45455218,2,3,0,37.246783,1.4934976,-1.8381527,0.15911108
-32.262045,1,0.45455218,3,11,0,38.352231,0.021512147,-1.3322163,0.26389174
-34.053587,0.92011187,0.45455218,2,3,0,34.22271,0.89358655,-1.1274507,0.3238578
-32.487775,1,0.45455218,1,1,0,33.618105,0.69668861,-1.2952946,0.27381718
-32.27372,0.97225824,0.45455218,2,7,0,36.71144,-1.1925828,0.30117321,1.3514434
-31.14597,0.99739621,0.45455218,2,7,0,32.535972,-0.29176337,-0.1548441,0.8565487
-31.47868,0.96777202,0.45455218,2,3,0,31.584181,-0.45367326,-0.67201839,0.51067679
-31.758284,0.96346704,0.45455218,2,7,0,32.024101,-0.58772598,-0.5954425,0.55131855
-30.956073,1,0.45455218,2,3,0,31.613517,-0.17409458,-0.38377946,0.68128166
-31.583371,0.7303352,0.45455218,2,3,0,32.203328,-0.5276024,-0.61672933,0.53970675
