# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = binary_model
# start_datetime = 2026-04-29 06:59:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_binary.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/binary/binary-202604291459-1-808171.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/binary/binary-profile-202604291459-1-2e385e.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=binary_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,odds_ratio
# Adaptation terminated
# Step size = 0.357648
# Diagonal elements of inverse mass matrix:
# 0.310324, 0.433348
-31.597584,1,0.35764838,3,7,0,31.93749,-0.75141607,0.3246286,1.3835167
-32.192226,0.9617314,0.35764838,3,7,0,32.609099,-0.94928627,0.59724367,1.8171034
-32.258607,0.84228792,0.35764838,3,15,0,34.056705,-0.60878714,-0.70512956,0.49404456
-31.158372,0.99167046,0.35764838,3,15,0,33.360926,-0.23052229,-0.78529916,0.45598327
-32.327651,0.91852481,0.35764838,2,7,0,32.793042,-0.12169065,-0.0083954562,0.99163969
-32.439807,0.9991894,0.35764838,3,11,0,33.415299,0.138772,-1.4551473,0.23336598
-31.209709,0.9262035,0.35764838,2,3,0,33.332147,0.18900694,-0.95929002,0.38316483
-31.950208,0.94804003,0.35764838,3,15,0,33.57996,0.34923644,-1.4065071,0.24499755
-31.449853,0.78050013,0.35764838,3,11,0,34.978887,-0.48211548,-0.62743153,0.53396151
-31.449853,0.91517671,0.35764838,1,1,0,31.904996,-0.48211548,-0.62743153,0.53396151
-30.906069,0.93744362,0.35764838,2,7,0,32.650721,-0.08923698,-0.56429205,0.56876266
-32.190902,0.96751689,0.35764838,4,15,0,32.48208,-1.1902416,0.40113002,1.4935114
-30.88072,0.98633094,0.35764838,2,7,0,33.318955,-0.24764101,-0.36565182,0.69374431
-31.709183,0.90225196,0.35764838,2,7,0,31.733208,-0.44765352,-0.75241481,0.47122725
-30.935527,0.99935263,0.35764838,2,7,0,31.896106,-0.42396638,-0.1757375,0.83883815
-31.982452,0.88428601,0.35764838,2,7,0,32.895324,-0.45294621,0.23932839,1.2703957
-31.145609,0.98431421,0.35764838,1,3,0,32.113691,-0.67071209,0.048306186,1.0494919
-30.944123,0.95161694,0.35764838,2,7,0,31.709607,-0.39242999,-0.48589891,0.61514399
-32.243995,0.91124335,0.35764838,2,7,0,32.531602,-0.32719926,0.18317518,1.2010248
-30.879207,1,0.35764838,3,7,0,32.003428,-0.43595671,-0.31810765,0.72752447
-31.03263,0.96835309,0.35764838,2,7,0,31.236473,-0.39686486,-0.12169202,0.88542101
-30.954021,0.8937294,0.35764838,2,3,0,31.940594,-0.54130529,-0.17608379,0.83854772
-31.069158,0.99308611,0.35764838,2,7,0,31.281684,-0.60132701,-0.01169249,0.9883756
-30.863993,0.99992195,0.35764838,2,7,0,31.131064,-0.40200979,-0.35868911,0.6985915
-31.02651,0.96364615,0.35764838,2,3,0,31.265333,-0.46253913,-0.083237403,0.92013268
-30.906348,0.97368357,0.35764838,3,7,0,31.217799,-0.47399127,-0.2147831,0.8067164
-31.374869,0.99476942,0.35764838,3,9,0,31.556485,0.26695581,-1.084513,0.3380664
-31.226535,0.98253974,0.35764838,2,7,0,31.832308,0.1967195,-0.847804,0.42835457
-31.491482,0.97630728,0.35764838,3,7,0,31.78436,0.33672637,-0.97736858,0.3763
-31.696478,0.91810864,0.35764838,1,3,0,32.303205,0.21863153,-1.2776426,0.27869353
-30.908136,0.99385648,0.35764838,3,15,0,32.156166,-0.37597034,-0.2292781,0.79510738
-31.142528,0.99258472,0.35764838,3,7,0,31.302718,-0.68535322,-0.12887012,0.87908814
-30.951558,1,0.35764838,2,3,0,31.135645,-0.51525759,-0.14226743,0.86738926
-32.238028,0.88877637,0.35764838,2,5,0,32.803616,-0.68678504,0.4740558,1.6064966
-31.930982,0.97390066,0.35764838,2,3,0,32.828543,-0.95565117,0.50462753,1.6563685
-30.886313,0.99678362,0.35764838,3,15,0,32.652979,-0.3855055,-0.43415519,0.64781171
-32.944107,0.93697516,0.35764838,3,11,0,33.52129,-1.1980785,0.87973973,2.4102723
-33.97792,0.97642859,0.35764838,2,7,0,34.664941,-1.3607624,1.1704779,3.2235328
-34.136062,0.90561106,0.35764838,2,3,0,35.69217,-1.7526475,1.0004059,2.7193853
-32.155466,0.98885829,0.35764838,2,7,0,35.075703,-1.1804759,0.44220399,1.5561331
-31.242828,0.99713371,0.35764838,3,11,0,32.436584,-0.017005467,-0.98281132,0.37425746
-30.945548,0.99733705,0.35764838,3,7,0,31.321503,-0.097211787,-0.75050855,0.47212639
-30.864778,0.99916213,0.35764838,2,7,0,31.150841,-0.34121932,-0.3041982,0.73771464
-31.044246,0.94017832,0.35764838,1,3,0,31.278646,-0.4416458,-0.49329659,0.61061014
-31.52575,0.96372039,0.35764838,2,7,0,32.50506,-0.32501128,-0.83057122,0.43580028
-31.21969,1,0.35764838,1,1,0,31.486129,-0.2910512,-0.75397671,0.47049182
-31.079028,0.99402609,0.35764838,2,7,0,31.731155,-0.33784367,-0.14405714,0.86583827
-31.752005,0.74321252,0.35764838,1,3,0,33.106068,-0.65607177,-0.50152233,0.60560802
-31.627932,0.96132555,0.35764838,2,5,0,33.046257,-0.92163086,0.019777911,1.0199748
-30.875218,0.99952043,0.35764838,3,15,0,32.20027,-0.40292177,-0.26238284,0.76921648
-31.011715,0.98617431,0.35764838,2,7,0,32.029795,-0.029690673,-0.83351567,0.43451897
-31.179247,0.82757487,0.35764838,2,3,0,32.468024,-0.25427991,-0.77253889,0.46183902
-31.11632,1,0.35764838,1,1,0,31.204163,-0.22107173,-0.77389909,0.46121125
-30.890172,0.99490467,0.35764838,2,3,0,31.205941,-0.25382092,-0.59348869,0.55239678
-31.486591,0.93229641,0.35764838,2,7,0,31.942419,-0.50713731,-0.60936445,0.5436963
-31.767863,0.98866932,0.35764838,2,7,0,31.920501,0.136513,-0.45555363,0.63409681
-30.956518,0.9805675,0.35764838,3,11,0,32.700462,-0.37254922,-0.18963871,0.82725796
-31.056603,0.93033623,0.35764838,2,7,0,31.471829,-0.49845471,-0.42068537,0.65659665
-31.256071,0.99333243,0.35764838,2,7,0,31.639838,-0.57853033,0.10459629,1.1102623
-31.726892,0.98145729,0.35764838,3,9,0,32.207768,0.40251014,-1.2819533,0.27749473
-31.619376,0.98682647,0.35764838,2,3,0,31.835384,0.40081374,-1.0706389,0.34278943
-32.618616,0.870274,0.35764838,2,3,0,33.021678,0.59338257,-0.95214245,0.38591334
-34.215228,0.79372643,0.35764838,2,7,0,35.051328,-0.22536969,-1.4901665,0.22533514
-34.243129,0.98437539,0.35764838,3,11,0,35.433766,-0.3416821,0.51194089,1.6685265
-33.334667,1,0.35764838,2,3,0,34.326156,-0.42131339,0.45917895,1.5827739
-31.073834,1,0.35764838,2,3,0,33.027284,-0.63077146,-0.18394379,0.83198257
-31.404618,0.96302948,0.35764838,2,3,0,31.562471,-0.78432743,-0.13997399,0.86938084
-30.928042,0.9439328,0.35764838,2,3,0,31.951795,-0.46953873,-0.17077487,0.84301134
-30.928042,0.40743983,0.35764838,1,3,0,35.823201,-0.46953873,-0.17077487,0.84301134
-30.854669,0.90175967,0.35764838,2,5,0,31.680999,-0.22841743,-0.4230563,0.65504175
-31.322164,0.94595132,0.35764838,2,7,0,31.365995,-0.51241002,-0.53956159,0.58300379
-31.563834,0.98965964,0.35764838,3,7,0,31.677916,-0.73536933,-0.31354949,0.73084821
-32.436226,0.9821615,0.35764838,3,15,0,33.763002,-0.92889151,0.65795222,1.9308344
-31.840248,0.97188787,0.35764838,3,15,0,32.938115,0.025420361,-0.28839484,0.74946562
-31.840248,0.83327046,0.35764838,1,1,0,32.541739,0.025420361,-0.28839484,0.74946562
-30.967913,0.9876838,0.35764838,2,7,0,32.496117,-0.44345215,-0.13707514,0.8719047
-33.430627,0.68001859,0.35764838,2,7,0,34.978184,0.052984367,-0.013632469,0.98646003
-31.339219,0.95438287,0.35764838,3,11,0,35.201769,0.25571331,-0.8869357,0.41191606
-31.755079,0.94599526,0.35764838,2,7,0,32.341866,0.40415937,-1.3014433,0.27213874
-30.998168,0.99485544,0.35764838,2,7,0,31.914332,0.013275691,-0.81562716,0.44236181
-31.062126,0.96968389,0.35764838,3,11,0,31.560338,-0.34388708,-0.62323833,0.53620521
-32.324225,0.88667887,0.35764838,2,7,0,32.926043,-0.72704676,-0.56729552,0.56705696
-32.687479,0.97316736,0.35764838,2,7,0,33.055975,0.22377485,-0.35258226,0.70287075
-34.355874,0.85217706,0.35764838,2,5,0,34.881826,0.20909115,-0.065378358,0.93671298
-34.267209,1,0.35764838,2,7,0,34.603875,-0.3448988,-1.3810534,0.25131367
-31.179152,1,0.35764838,2,3,0,33.735129,0.17426346,-0.85612062,0.42480688
-32.364984,0.89750214,0.35764838,3,11,0,33.993128,-1.1866816,0.21890621,1.2447145
-31.997465,0.91141462,0.35764838,3,7,0,33.349021,-0.72655021,-0.4785312,0.61969293
-31.211493,0.97187153,0.35764838,3,9,0,32.75768,0.16422888,-0.76583782,0.46494423
-32.289965,0.96696134,0.35764838,3,15,0,32.497697,-0.87449209,0.59517584,1.8133498
-31.671233,0.96449814,0.35764838,2,3,0,32.663773,-0.77774979,0.36255661,1.4369986
-31.007568,0.99990797,0.35764838,2,7,0,32.164131,-0.39295365,-0.53272896,0.58700088
-31.423615,0.92738583,0.35764838,3,15,0,32.035738,0.15362619,-0.6070556,0.54495307
-31.855953,0.90984473,0.35764838,1,1,0,31.88029,0.20841123,-0.53292145,0.5868879
-32.062287,0.99250347,0.35764838,3,11,0,33.477473,-1.1059074,0.19716554,1.2179456
-31.076,0.98558542,0.35764838,3,9,0,36.815263,-0.58952364,-0.28099596,0.75503138
-33.482941,0.65672166,0.35764838,3,11,0,37.985976,0.16215833,-0.13489272,0.87380965
-31.781046,1,0.35764838,2,3,0,33.741001,-0.13224758,-1.0869799,0.33723343
-32.055768,0.95224318,0.35764838,2,3,0,32.864216,0.023001879,-1.2815883,0.27759603
-31.32781,0.99951048,0.35764838,2,3,0,32.063741,0.14950832,-1.0878509,0.33693983
-31.528726,0.93917512,0.35764838,3,7,0,32.041066,0.28493129,-1.2029958,0.30029324
-32.414642,0.91769483,0.35764838,2,3,0,32.926653,0.54512251,-1.590392,0.20384569
-31.103496,0.99947199,0.35764838,3,15,0,32.977328,-0.63515507,0.016510311,1.0166474
-32.234772,0.92361513,0.35764838,3,7,0,32.336321,-0.80590774,0.54600043,1.7263346
-31.485837,1,0.35764838,3,7,0,32.411807,-0.68534089,-0.35996351,0.69770179
-30.901734,0.99931278,0.35764838,2,7,0,31.981438,-0.13421539,-0.48931791,0.6130444
-30.948959,0.99842581,0.35764838,2,7,0,31.115728,-0.013366174,-0.73426774,0.47985671
-30.851841,0.99470266,0.35764838,2,7,0,31.045098,-0.25653155,-0.54054744,0.58242932
-31.563281,0.86734112,0.35764838,2,3,0,31.877069,-0.48404324,-0.6640127,0.51478152
-30.990245,0.91954435,0.35764838,2,3,0,32.690687,-0.50875335,-0.093530507,0.91071023
-31.032085,0.97570408,0.35764838,3,9,0,31.314942,-0.02809737,-0.85139269,0.42682009
-31.12304,0.99386998,0.35764838,3,15,0,31.716117,-0.65678562,0.029404867,1.0298415
-31.676071,0.92449957,0.35764838,3,15,0,32.085397,-0.16344095,-1.0300853,0.35697651
-31.267117,0.95931719,0.35764838,2,3,0,32.432692,0.23026383,-0.93297232,0.39338271
-31.044986,0.87219361,0.35764838,3,7,0,32.151822,0.079232477,-0.81635344,0.44204065
-30.851252,0.93719754,0.35764838,2,7,0,31.735436,-0.2359351,-0.41997545,0.65706295
-32.111436,0.86632958,0.35764838,3,11,0,32.905687,-0.3827892,0.20684013,1.229786
-31.124742,1,0.35764838,2,3,0,32.131808,-0.6605628,0.029313303,1.0297472
-34.042839,0.67530461,0.35764838,2,3,0,34.13874,-1.0325181,-0.51151383,0.59958722
-31.763551,0.97241416,0.35764838,3,7,0,34.724963,0.17146678,-1.2839624,0.27693777
-30.839364,0.99290846,0.35764838,2,7,0,33.619741,-0.32700102,-0.42824853,0.65164944
-31.411255,0.94565565,0.35764838,2,7,0,31.610795,0.034408287,-0.43251509,0.64887506
-32.456047,0.88892798,0.35764838,2,7,0,34.857735,0.62369276,-1.0849357,0.33792351
-32.502109,0.97496239,0.35764838,3,7,0,33.191298,0.46702167,-1.6173325,0.1984273
-30.871479,0.98982596,0.35764838,2,7,0,34.918266,-0.15569686,-0.63365462,0.53064893
-30.859529,0.98654704,0.35764838,4,15,0,31.680432,-0.15163456,-0.6025898,0.54739216
-30.890443,0.99181688,0.35764838,2,3,0,30.940523,-0.12667172,-0.67256747,0.51039647
-32.190811,0.81867852,0.35764838,2,7,0,33.701859,-0.13368506,-1.1911945,0.30385809
-31.717745,0.9556775,0.35764838,2,3,0,33.015277,-0.24307,-0.96977244,0.37916931
-31.531014,1,0.35764838,2,3,0,31.791046,-0.26396254,-0.89347481,0.40923128
-31.279688,0.9869452,0.35764838,3,7,0,31.858374,0.032855581,-1.0261443,0.35838614
-31.877648,0.91670144,0.35764838,2,7,0,32.427821,0.079179672,-0.34715398,0.70669651
-31.321141,0.99893809,0.35764838,2,7,0,32.760034,-0.66563558,-0.31273657,0.73144257
-31.870336,0.99375854,0.35764838,2,7,0,33.547145,0.47765442,-1.055374,0.34806222
-32.743734,0.96260657,0.35764838,3,7,0,34.513626,0.77110928,-1.3644186,0.25552921
-32.44166,0.96874774,0.35764838,3,15,0,35.121115,-1.0205451,0.69378785,2.0012817
-32.735737,0.94185726,0.35764838,1,1,0,32.765265,-0.98407663,0.75578044,2.1292726
-31.250783,1,0.35764838,2,7,0,33.154359,-0.77423645,0.050803144,1.0521158
-31.862979,0.89848982,0.35764838,2,3,0,31.991024,-0.47808884,0.23163646,1.2606613
-31.482903,1,0.35764838,2,3,0,31.850696,-0.47516534,0.12363705,1.1316051
-31.733868,0.99136729,0.35764838,2,7,0,32.640988,-0.94791454,0.4055423,1.5001158
-31.536858,0.99840111,0.35764838,4,15,0,31.922674,-0.92736509,0.17724406,1.1939224
-31.475588,0.99612927,0.35764838,2,3,0,31.578975,-0.8653554,0.25497752,1.2904326
-31.480899,0.90821622,0.35764838,2,3,0,32.19073,-0.87917648,0.038063456,1.0387971
-31.625477,0.95189206,0.35764838,2,7,0,32.376665,-0.30483638,0.018448805,1.01862
-33.011125,0.9891372,0.35764838,3,15,0,33.746313,-1.4500492,0.6405708,1.8975637
-33.298342,0.91786442,0.35764838,2,3,0,34.220645,-1.1727445,0.96098581,2.6142724
-30.872274,1,0.35764838,3,7,0,33.338676,-0.28550217,-0.54222689,0.58145198
-30.831372,1,0.35764838,2,3,0,30.867498,-0.25845815,-0.45631372,0.63361503
-31.244553,0.68937733,0.35764838,2,3,0,34.303396,0.17148546,-0.75114367,0.47182663
-31.177542,0.94282882,0.35764838,2,3,0,31.850076,0.10304156,-0.98389409,0.37385245
-31.633489,0.99220935,0.35764838,3,11,0,31.774931,-0.97210459,0.24669565,1.2797896
-31.607096,0.89010876,0.35764838,3,11,0,32.985184,0.2135659,-1.2395432,0.28951643
-31.062193,0.99521077,0.35764838,2,7,0,32.60905,-0.31490789,-0.17291808,0.84120653
-30.909597,0.9855824,0.35764838,2,3,0,31.265701,-0.30468099,-0.56149649,0.57035489
-31.447098,0.97057271,0.35764838,3,11,0,31.516738,-0.56812926,0.17652966,1.1930698
-31.271053,0.95433717,0.35764838,3,11,0,32.238331,0.15669739,-1.0508056,0.34965594
-31.310994,0.9939091,0.35764838,1,1,0,31.31563,0.14338326,-1.0771026,0.34058088
-31.844061,0.84089464,0.35764838,1,3,0,32.59429,0.33626838,-0.74590286,0.47430588
-31.618593,0.97480626,0.35764838,2,3,0,32.317346,-0.24017143,-0.94340248,0.38930099
-33.492661,0.9793315,0.35764838,3,15,0,34.191952,0.91596004,-1.3650474,0.25536856
-34.086819,0.92599769,0.35764838,1,1,0,34.200901,1.0201706,-1.3965862,0.24744023
-33.352145,0.8828792,0.35764838,3,7,0,35.282464,0.90219994,-1.3976126,0.2471864
-31.709046,0.97915693,0.35764838,2,3,0,33.641752,0.14880256,-1.2546536,0.28517462
-31.719506,0.95246018,0.35764838,3,7,0,32.297128,-0.42052783,-0.78633361,0.45551182
-31.875794,0.99502803,0.35764838,3,7,0,32.006056,-0.32818723,0.10377918,1.1093555
-31.604646,0.90469118,0.35764838,2,3,0,33.020088,-0.40014014,0.098948196,1.1040091
-32.531473,0.565157,0.35764838,1,3,0,35.716677,-0.9468332,-0.30104381,0.74004535
-33.752728,0.77272709,0.35764838,2,3,0,36.904007,0.16393741,-0.096012003,0.90845311
-33.801043,1,0.35764838,2,7,0,33.921472,-0.76490474,-0.82682573,0.43743562
-32.24082,0.99007492,0.35764838,2,3,0,34.297954,0.10844233,-0.29684457,0.74315952
-30.953866,1,0.35764838,2,7,0,32.052023,-0.33832433,-0.56060368,0.57086434
-30.917173,0.9671431,0.35764838,1,3,0,31.264074,-0.19181075,-0.393845,0.67445859
-31.75242,0.90895969,0.35764838,2,7,0,34.005053,0.23812231,-0.61283333,0.54181356
-32.667139,0.81537302,0.35764838,1,1,0,32.697083,0.31995213,-0.48884899,0.61333194
-31.180793,1,0.35764838,2,3,0,32.480419,0.059417048,-0.98139479,0.37478798
-30.881128,0.99553653,0.35764838,2,7,0,31.889301,-0.20986543,-0.40863219,0.66455862
-32.130071,0.82593042,0.35764838,2,7,0,32.906194,-0.17313965,0.0060467527,1.0060651
-33.618747,0.99714959,0.35764838,3,15,0,34.665556,0.71670785,-1.9687334,0.13963361
-34.374646,0.93407794,0.35764838,2,3,0,34.558291,0.55189136,-2.0768815,0.12532042
-31.515971,0.97111168,0.35764838,2,5,0,36.273788,0.033173661,-1.1244843,0.32481992
-31.572748,0.99832115,0.35764838,3,11,0,32.046902,-0.93525631,0.12574677,1.133995
-31.534392,0.99906814,0.35764838,2,3,0,31.67986,-0.91680351,0.25030662,1.2844192
-31.740909,0.97409022,0.35764838,2,3,0,31.962416,-1.0073295,0.35208249,1.4220258
-32.291011,0.96370846,0.35764838,2,3,0,32.499906,-1.1228732,0.64990819,1.915365
-33.471755,0.75431738,0.35764838,1,3,0,34.198316,-0.79833337,0.78453125,2.1913795
-32.452973,0.99821089,0.35764838,3,7,0,34.456069,-0.29628826,-1.0990787,0.3331779
-31.608166,1,0.35764838,2,3,0,32.5604,0.23662111,-0.66611487,0.5137005
-31.172863,1,0.35764838,3,11,0,31.63288,-0.39809672,-0.61679689,0.5396703
-31.078124,0.99773939,0.35764838,2,7,0,31.866691,-0.54858828,-0.010023778,0.99002629
-31.66222,0.96176425,0.35764838,2,3,0,31.750931,-0.9168025,-0.017296336,0.98285239
-31.565906,0.97480773,0.35764838,2,3,0,32.160617,-0.82111329,0.32705433,1.3868768
-31.63336,0.98357767,0.35764838,1,1,0,31.653647,-0.79018527,0.35164688,1.4214065
-31.299276,0.9941178,0.35764838,2,3,0,31.788818,-0.76955643,-0.086040223,0.91755732
-32.449523,0.93822715,0.35764838,2,3,0,32.579098,-0.69890332,0.52848162,1.6963546
-32.256146,0.99540882,0.35764838,2,7,0,32.742705,-0.61159368,0.42519409,1.5298873
-32.248943,0.97720166,0.35764838,3,11,0,33.198233,-0.3496858,-0.99904911,0.36822942
-32.358703,0.97732644,0.35764838,2,5,0,32.765534,-0.45662747,-0.90884166,0.40299075
-32.995072,0.97103245,0.35764838,2,7,0,33.59743,-0.35917542,-1.1458516,0.31795302
-31.695319,0.9805257,0.35764838,2,7,0,33.375339,-0.062953737,-0.21972845,0.80273675
-32.134359,0.99965936,0.35764838,2,7,0,32.543278,-0.9678062,-0.14031173,0.86908727
-32.521891,0.99727013,0.35764838,3,7,0,32.864714,-0.95199446,0.68983036,1.9933773
-31.20855,0.99794165,0.35764838,3,15,0,32.769183,0.18971888,-0.85579365,0.4249458
-33.609864,0.68019117,0.35764838,2,3,0,34.217468,0.63066602,-0.76295119,0.46628829
-32.660984,0.99351409,0.35764838,4,15,0,34.774303,-0.98499865,-0.27620078,0.75866059
-31.567999,1,0.35764838,2,3,0,32.741626,-0.89746227,0.0048169895,1.0048286
-31.046805,0.99814224,0.35764838,3,11,0,32.124335,0.049119789,-0.66919558,0.51212037
-31.636766,0.91741223,0.35764838,2,3,0,31.955708,0.28993563,-0.75002141,0.47235644
-32.46826,0.98983317,0.35764838,3,11,0,33.141998,-1.1569901,0.71981766,2.0540586
-32.535992,0.97140157,0.35764838,2,3,0,33.019721,-1.2964749,0.65186649,1.9191195
-31.004444,0.99066441,0.35764838,3,11,0,33.977731,0.029141783,-0.81444265,0.4428861
-31.355628,0.91334991,0.35764838,2,3,0,31.947444,0.27616123,-0.95188208,0.38601383
-32.768724,0.79010584,0.35764838,3,13,0,35.463814,0.28051915,-1.6153581,0.19881945
-31.171347,0.98434599,0.35764838,3,11,0,33.052619,-0.37651322,-0.64113761,0.52669291
-31.450171,0.95192358,0.35764838,2,7,0,32.536587,-0.75121397,-0.23232198,0.79269085
-34.747561,0.98172396,0.35764838,4,15,0,36.294129,-1.8972217,1.1094972,3.0328331
-36.456056,0.9994121,0.35764838,2,3,0,36.562009,-2.0801924,1.7855735,5.962999
-36.871461,0.98567305,0.35764838,2,3,0,37.528496,-2.3382834,1.6938149,5.4401951
-34.5652,0.97960378,0.35764838,2,7,0,40.843966,-1.7847794,1.3013509,3.6742567
-31.10578,0.98274645,0.35764838,4,15,0,36.547808,0.10233657,-0.91160297,0.40187951
-30.96283,0.89880752,0.35764838,3,7,0,32.078091,-0.4961617,-0.12453864,0.88290415
-31.013048,0.97468273,0.35764838,1,3,0,31.137627,-0.5702231,-0.25134356,0.77775512
-30.920014,0.99966711,0.35764838,4,15,0,31.012593,-0.4998584,-0.21169425,0.80921207
-31.183764,0.97732712,0.35764838,3,11,0,31.358442,0.1727926,-0.83487639,0.43392811
-31.105674,0.99369341,0.35764838,2,3,0,31.255567,0.1241742,-0.80869068,0.44544091
-31.398921,0.99655888,0.35764838,2,7,0,31.539692,0.29103889,-1.0762749,0.34086293
-34.137619,0.75111739,0.35764838,3,7,0,34.186872,0.084725437,-1.7449559,0.17465269
-32.364121,0.91225923,0.35764838,1,3,0,36.137234,0.6164244,-1.5355961,0.21532731
-32.538357,0.84808512,0.35764838,2,3,0,33.987837,0.72231492,-1.3743548,0.25300278
-32.020935,0.99581386,0.35764838,3,11,0,32.968463,-0.85796166,0.51186832,1.6684054
-31.837947,0.95497948,0.35764838,2,3,0,32.541034,-0.77422603,0.41873338,1.520035
-31.22214,0.9785747,0.35764838,3,7,0,32.195263,-0.58422642,0.090470443,1.0946892
-30.954693,0.92158113,0.35764838,3,11,0,32.260256,-0.0040606867,-0.72541129,0.48412541
-31.223544,0.97322024,0.35764838,3,7,0,31.34096,0.076218581,-1.0121497,0.36343685
-30.940072,0.98820153,0.35764838,4,15,0,33.354433,-0.12542227,-0.46160188,0.63027322
-30.879413,0.99734114,0.35764838,2,3,0,30.977339,-0.30716431,-0.52748458,0.59008742
-31.805824,0.78165278,0.35764838,4,15,0,33.715448,0.35985739,-1.3444586,0.2606808
-32.525459,0.94969959,0.35764838,2,3,0,32.72308,0.358897,-1.5918878,0.203541
-31.318991,0.99423163,0.35764838,3,11,0,33.120619,-0.5428594,0.11224044,1.1187818
-31.177321,1,0.35764838,2,3,0,31.388944,-0.70426311,0.063627668,1.0656955
-31.96403,0.79285851,0.35764838,1,3,0,32.77129,-0.82849725,-0.31521362,0.72963299
-31.163837,0.97633561,0.35764838,1,3,0,32.340527,-0.71563579,0.015046781,1.0151606
-32.38665,0.7231646,0.35764838,1,3,0,33.457221,-0.33089226,0.21481738,1.2396355
-31.471305,0.99652037,0.35764838,2,7,0,33.076349,-0.4097108,-0.72064318,0.48643929
-30.970396,1,0.35764838,2,3,0,31.490988,-0.036623959,-0.57774618,0.5611617
-30.892436,0.99386544,0.35764838,2,3,0,31.015843,-0.10132762,-0.67457265,0.50937406
-31.210367,0.98581925,0.35764838,4,15,0,32.635214,-0.69951091,0.10233882,1.1077587
-31.736417,0.88082588,0.35764838,3,11,0,33.779264,-0.37368186,-0.84275736,0.43052178
-30.928797,0.95367028,0.35764838,2,3,0,32.393498,-0.23752642,-0.3315933,0.71777918
-31.475943,0.95209755,0.35764838,2,7,0,32.511082,0.28739208,-1.1646675,0.31202641
-31.20963,1,0.35764838,4,15,0,31.479488,0.19106125,-0.95286212,0.38563571
-33.398152,0.63414513,0.35764838,2,3,0,34.312096,0.42809465,-0.49788436,0.60781522
-31.43556,1,0.35764838,2,3,0,33.428961,0.11443157,-0.53928478,0.58316519
-32.298897,0.98853603,0.35764838,2,7,0,34.172894,-1.1680299,0.20926209,1.2327681
-32.882314,0.90743607,0.35764838,1,1,0,32.891515,-1.2526523,0.1353093,1.1448908
-32.134971,0.9680823,0.35764838,3,7,0,33.253595,-0.8580911,0.545546,1.7255503
-32.2006,0.98867087,0.35764838,1,1,0,32.280142,-0.85563796,0.56253323,1.755113
-33.764574,0.95234967,0.35764838,4,15,0,33.88785,-1.5607723,0.4946608,1.6399419
-31.44092,0.86642712,0.35764838,2,3,0,35.355316,-0.8378494,0.24362231,1.2758624
-31.164535,0.9512815,0.35764838,3,11,0,32.00781,-0.069855111,-0.91313823,0.40126299
-35.159222,0.74779576,0.35764838,2,7,0,35.92757,0.85427954,-0.84039111,0.43154171
-34.972183,0.99662617,0.35764838,3,11,0,36.748273,-1.0706409,-0.6217632,0.53699677
-34.697616,0.99773633,0.35764838,3,7,0,34.994887,-0.70662242,-1.0480389,0.35062469
-31.653348,0.98339406,0.35764838,2,7,0,35.009072,0.26622087,-0.69874217,0.49721032
-31.325307,0.99597735,0.35764838,2,7,0,32.656151,-0.67945328,-0.29145105,0.74717859
-31.278249,0.99373398,0.35764838,2,5,0,31.670253,-0.57725856,-0.42976095,0.65066462
-30.959922,1,0.35764838,3,7,0,31.301079,-0.44907984,-0.41899418,0.65770802
-32.343696,0.95220913,0.35764838,3,7,0,32.493758,0.60719468,-1.1020435,0.33219154
-31.13109,0.99969495,0.35764838,3,15,0,32.612498,-0.40727418,-0.58566556,0.5567352
-32.990846,0.84158497,0.35764838,2,7,0,33.208799,-0.18540121,0.17755489,1.1942936
-34.110271,0.99159223,0.35764838,3,7,0,35.388691,-1.4059077,1.2113389,3.3579777
-33.512387,1,0.35764838,2,3,0,34.194739,-1.3303495,1.0553582,2.8730042
-30.860987,0.97318665,0.35764838,3,7,0,33.875911,-0.152911,-0.60843172,0.54420366
-30.860486,0.99979055,0.35764838,2,3,0,30.867985,-0.1437585,-0.59863641,0.5495605
